0.720203 0.327732 0.626100
-1.781722 0.166207 3.202157
0.627270 -0.423926 0.573180
-1.434614 0.286371 2.140125
0.001720 1.060978 1.125678
0.980895 2.049757 5.163661
0.060023 -1.454321 2.118652
0.551011 -0.163267 0.330269
0.927019 -0.738895 1.405331
-0.705561 0.326670 0.604530
0.793589 0.861723 1.372350
-0.284038 0.955340 0.993352
2.039943 -0.569687 4.485909
-0.217084 1.077601 1.208349
1.667125 -0.553852 3.086059
1.306267 -1.580525 4.204394
-1.073092 -0.056110 1.154674
-1.314728 -1.956388 5.555964
0.012204 0.917554 0.842053
0.955767 0.799359 1.552466
-0.034639 0.698471 0.489062
0.336992 -0.348602 0.235087
0.565355 -2.258513 5.420509
-0.146421 1.394163 1.965129
1.271813 -0.463706 1.832531
-1.011772 -0.231070 1.077077
0.147788 0.409156 0.189250
0.215976 -1.532991 2.396706
-2.256690 0.757508 5.666470
0.272979 0.648691 0.495318
-0.168254 -0.003823 0.028324
1.343446 -0.263397 1.874227
-0.797516 -0.035279 0.637276
0.794517 0.462757 0.845402
2.195908 0.178528 4.853885
-0.444916 0.751075 0.762064
0.813246 -0.560451 0.975475
-0.579898 0.015217 0.336514
-0.134514 0.571986 0.345263
-0.529555 -0.950585 1.184039
1.479273 0.117579 2.202075
0.202706 -0.208515 0.084568
0.432740 1.394151 2.130921
-0.875071 -0.610111 1.137985
-0.350835 -0.151677 0.146091
-0.122083 0.668020 0.461155
1.413248 -0.906743 2.819455
0.078723 -0.576169 0.338168
-1.326633 -0.184706 1.794072
-1.309571 0.376525 1.856747
-0.476107 -0.266562 0.297733
1.350215 1.734366 4.831106
1.249855 -0.674357 2.016895
1.825388 -1.441110 5.408837
1.931820 -3.635513 16.948885
-0.578266 -1.278288 1.968412
-1.248352 -0.637239 1.964456
-0.288354 1.181136 1.478230
-1.440057 -1.914547 5.739256
0.491215 -0.347195 0.361836
-0.783533 0.017576 0.614232
-0.000149 -0.239359 0.057293
0.648522 -2.257586 5.517278
-1.090664 -0.840313 1.895675
1.569662 -0.797205 3.099377
1.009672 1.418772 3.032352
-1.457258 0.629026 2.519274
0.460536 0.914866 1.049074
0.674600 -1.189815 1.870746
1.485582 -0.186028 2.241559
0.147272 -0.031435 0.022677
0.353700 -0.596541 0.480964
0.230612 -1.562653 2.495067
1.013889 0.502155 1.280131
1.829334 -1.801825 6.593034
0.282995 0.926297 0.938112
0.660259 -0.116164 0.449436
-0.774052 -0.657646 1.031655
-0.491096 -0.046089 0.243299
-1.831983 -0.764019 3.939889
-0.879058 -0.014455 0.772951
-0.016050 -2.197521 4.829356
-0.501073 -0.773521 0.849408
0.417383 1.211815 1.642706
-0.943430 0.320512 0.992788
0.068241 1.103797 1.223024
-0.052049 -0.524944 0.278275
0.920264 1.533646 3.198955
2.543922 -1.553033 8.883450
-0.708705 0.159884 0.527826
-0.983726 -0.588221 1.313721
1.993571 -1.507951 6.248240
0.115021 -1.671606 2.807497
0.466409 1.368619 2.090655
-1.615734 -2.290893 7.858787
0.382887 -0.000651 0.146603
0.680338 -0.200820 0.503189
-1.187141 -0.143301 1.429839
-0.676700 0.283968 0.538561
-0.624194 -0.521326 0.661398
-0.136538 0.147095 0.040280
0.211545 1.570495 2.511207
0.399859 0.475071 0.385580
-0.026856 -0.113791 0.013670
1.835447 -0.433719 3.556977
0.587403 0.753414 0.912676
-0.551303 1.085973 1.483271
0.150960 -1.587979 2.544467
0.561753 1.020003 1.355972
-0.343646 -0.537955 0.407488
-1.965743 -0.186106 3.898779
0.664296 0.108357 0.453030
-1.059917 0.828057 1.809102
0.351880 -0.166745 0.151624
-1.272574 -0.475225 1.845284
0.545983 -0.173854 0.328323
-2.668287 0.248485 7.181499
1.459324 0.698965 2.618179
-0.478058 -0.795917 0.862023
0.116241 0.025743 0.014175
1.007993 0.383710 1.163283
-0.037171 -0.607169 0.370036
2.025989 -0.083371 4.111581
-2.062353 0.383794 4.400599
-0.603126 -0.178015 0.395450
-0.250966 0.047041 0.065197
-0.434777 -0.514183 0.453416
1.184646 0.070256 1.408322
0.288510 -0.390846 0.235998
0.806751 1.009140 1.669211
0.509091 -0.334796 0.371262
-1.657609 1.458802 4.875770
-1.476471 0.234869 2.235129
0.527511 -0.124702 0.293818
0.214679 -1.626413 2.691306
-0.036432 -0.089780 0.009388
0.907598 -0.028758 0.824561
-0.264793 0.525333 0.346090
-0.718257 1.076076 1.673833
1.261639 0.500385 1.842117
0.120172 -0.792584 0.642630
0.771969 -0.399386 0.755445
-0.098872 0.461014 0.222309
0.163822 0.086283 0.034282
0.126759 -1.192987 1.439287
-2.324664 -0.237353 5.460399
1.472546 -0.200335 2.208526
0.608941 2.610278 7.184363
-1.052631 2.881383 9.410399
-0.500646 -0.918466 1.094225
-1.458030 1.102735 3.341875
-0.075345 -1.650669 2.730384
-0.173933 -1.982031 3.958699
1.135984 -0.675069 1.746177
-1.012821 0.135630 1.044201
-0.997683 0.240886 1.053398
0.195564 -1.047543 1.135592
-1.121700 -1.251288 2.823932
1.631242 -0.655426 3.090534
-0.276330 -0.237714 0.132866
-0.490711 0.007089 0.240848
1.080571 0.819367 1.838995
-0.588256 0.695390 0.829612
-1.466226 1.579692 4.645246
-0.159979 -1.636692 2.704355
1.028539 0.195841 1.096246
-2.151673 0.610189 5.002025
-0.021056 0.147759 0.022276
1.248313 -0.824772 2.238534
2.175511 -0.350236 4.855513
-0.661157 0.865411 1.186066
1.729869 -0.117500 3.006255
0.095235 0.015513 0.009310
0.622518 0.132914 0.405195
0.197110 -0.420806 0.215930
0.097396 -1.695084 2.882797
0.328384 -0.770101 0.700891
1.484091 2.105002 6.633561
-0.003047 1.059993 1.123594
2.039941 -1.162110 5.511860
0.223322 -0.597687 0.407103
-1.775418 0.604203 3.517169
-0.936020 1.503485 3.136602
0.335737 -0.398724 0.271701
-0.226708 0.730504 0.585032
0.786679 -0.480899 0.850128
-0.186695 1.167114 1.397010
0.679878 -1.140888 1.763860
1.230341 0.122018 1.528626
0.156313 -0.151148 0.047280
-0.190112 0.211632 0.080931
1.042707 -0.615433 1.465996
-0.131647 0.094835 0.026325
-1.668714 -1.327351 4.546466
1.430037 -0.572347 2.372585
-1.061748 -0.402475 1.289295
-0.764880 0.950573 1.488630
-1.226258 0.878696 2.275816
-0.270458 0.167327 0.101146
0.888944 0.650097 1.212848
-0.660091 0.772840 1.033002
-0.749768 -0.429399 0.746537
-1.169297 0.836853 2.067579
-1.238539 -0.668650 1.981072
0.200638 -0.754916 0.610154
-0.103944 -1.806380 3.273814
-0.011792 -0.703335 0.494820
0.087021 1.220342 1.496808
-0.509700 0.651221 0.683884
-0.599009 -0.472737 0.582291
-0.967727 1.900342 4.547793
0.957893 0.907931 1.741897
-1.031950 -0.072598 1.070191
1.862876 -0.779351 4.077694
-1.520423 -0.184684 2.345793
1.802020 1.125597 4.514244
-0.320182 -1.620125 2.727322
0.538982 -2.476642 6.424256
0.086475 1.553298 2.420212
-0.210731 -0.442743 0.240429
-1.282271 0.569634 1.968703
-1.460188 -0.165031 2.159385
-0.621942 0.784604 1.002416
0.484366 0.625536 0.625905
-0.569376 -1.488983 2.541259
0.937895 -0.089931 0.887734
-0.709881 0.482126 0.736376
1.035751 0.495646 1.318445
0.465237 0.986950 1.190515
0.667087 1.270092 2.058139
-1.339489 0.160122 1.819869
0.907123 -0.404152 0.986210
-0.414631 -0.565659 0.491888
0.104273 -1.484772 2.215421
0.939832 1.411119 2.874541
0.589758 -0.073737 0.353252
-1.552809 -0.638533 2.818939
1.645906 -0.850874 3.432994
-0.981708 2.249735 6.025059
0.066472 -0.175075 0.035070
1.339338 -2.238544 6.804909
0.166450 -1.198631 1.464421
0.123730 -0.668058 0.461611
0.382244 0.013461 0.146292
-1.360779 -0.599129 2.210675
0.129523 -0.424023 0.196571
-0.221941 -0.148911 0.071432
0.010331 1.036856 1.075178
-1.076441 -0.780185 1.767413
-0.360365 -1.205278 1.582558
0.950176 -1.149705 2.224656
0.227780 0.831758 0.743705
1.422964 -2.362475 7.606112
0.503788 -0.016378 0.254071
1.007344 -0.183671 1.048476
-0.495037 -0.754130 0.813773
0.545280 0.567774 0.619697
-0.423364 -1.127580 1.450673
0.580990 0.782083 0.949203
0.572149 0.833949 1.022825
-0.190615 -0.302942 0.128108
-1.356488 -0.613297 2.216193
0.388051 0.421235 0.328022
-0.645497 -0.971487 1.360454
-0.981061 -2.106772 5.400970
0.042058 2.262878 5.122386
1.062407 -0.621264 1.514677
-0.133923 0.025700 0.018596
-0.832549 0.246680 0.753989
-0.998893 -0.599600 1.357308
-1.791904 1.333046 4.987930
0.965540 -0.868958 1.687355
-1.014899 2.028178 5.143525
-0.234257 -0.411882 0.224523
0.551919 -1.272008 1.922618
0.475147 -0.447363 0.425898
-0.013563 -0.351580 0.123793
0.571634 -1.374923 2.217179
0.629818 -0.947774 1.294946
-0.359507 1.465577 2.277162
0.296068 0.508528 0.346257
1.938219 -0.351497 3.880244
0.042421 0.671905 0.453256
0.028469 -0.509711 0.260616
-1.624578 -2.323743 8.039035
0.799852 -0.811484 1.298270
1.354204 -1.025197 2.884897
0.865070 -0.394705 0.904138
1.538061 0.996753 3.359147
-0.464097 1.127489 1.486617
0.290071 0.657254 0.516124
0.392319 0.801705 0.796645
0.214684 -0.189349 0.081942
1.500505 -0.690296 2.728025
-1.011448 0.287190 1.105506
-0.075146 0.376613 0.147484
1.156749 -0.039854 1.339657
1.158587 -0.811736 2.001238
-1.462960 -1.061814 3.267702
-1.002439 0.332584 1.115496
0.543119 2.048060 4.489528
0.965193 -1.248900 2.491348
-1.996554 0.068895 3.990975
0.557685 0.026376 0.311708
-2.059115 -0.183170 4.273507
-2.606598 1.087400 7.976791
-0.076826 1.204564 1.456877
0.422777 0.841808 0.887382
-1.745436 0.663275 3.486480
0.782940 -0.625664 1.004450
0.829731 1.564471 3.136024
-0.168265 0.833195 0.722527
-0.296423 2.559880 6.640850
0.778144 0.058628 0.608945
0.520877 0.457325 0.480459
0.146812 -0.477951 0.249991
0.540945 -0.226011 0.343703
0.604841 -0.885069 1.149180
-0.744351 0.268434 0.626115
-1.264940 -0.620656 1.985287
-1.221590 -0.760317 2.070364
-0.571783 -0.180936 0.359674
0.495710 0.694258 0.727723
-2.067072 -2.373588 9.906708
-0.586195 -0.244577 0.403442
-0.098985 -1.130422 1.287651
0.361587 0.679575 0.592568
0.302348 -0.112984 0.104180
0.062267 -2.443648 5.975291
-0.622151 -2.828061 8.385000
0.038827 -1.286355 1.656218
-0.790714 0.289487 0.709032
0.466794 1.225305 1.719270
3.160983 -0.338544 10.106422
-0.198717 -1.457106 2.162646
0.509058 -0.727274 0.788067
-0.229604 -1.509918 2.332570
-0.951038 1.331391 2.677073
-0.948678 -0.419343 1.075838
-1.306216 0.409771 1.874114
-0.360706 -0.812280 0.789907
1.377513 0.662266 2.336137
1.578255 1.330156 4.260204
-1.097755 0.542518 1.499391
-1.040175 0.950302 1.985038
-1.203108 1.201150 2.890230
0.907857 -1.383033 2.736984
0.988700 -0.610332 1.350034
-0.381663 0.420245 0.322273
-0.139072 -0.875861 0.786474
-1.864848 -0.631410 3.876335
-0.088022 0.225551 0.058621
-0.005065 0.609444 0.371448
0.195303 1.909433 3.684079
-0.254378 0.584341 0.406163
0.973708 1.333339 2.725899
1.017003 0.190050 1.070414
-0.392066 -0.210521 0.198034
-0.983631 -0.958246 1.885765
2.396066 -1.681289 8.567864
-0.019949 -1.189886 1.416227
0.523752 -1.692793 3.139864
-2.083737 -0.696237 4.826704
0.412144 0.326286 0.276325
-1.025521 0.791937 1.678858
-0.662162 0.925033 1.294145
0.494948 -0.690498 0.721761
0.302927 0.831289 0.782807
0.715389 -0.494349 0.756163
0.383021 -1.284723 1.797218
0.908212 -2.268201 5.969586
-1.046766 0.871610 1.855424
0.242584 0.214355 0.104795
-1.349389 -0.065950 1.825201
0.690929 -1.574352 2.955969
0.672022 0.205466 0.493830
-1.700529 -1.374249 4.780358
-0.260932 -2.903325 8.497379
-2.162915 1.436607 6.742041
0.144438 -0.325932 0.127094
0.024049 1.603006 2.570207
-0.424632 0.129580 0.197104
0.243957 -1.299913 1.749290
0.420325 -0.009978 0.176773
-1.167239 1.931849 5.094486
-0.589126 1.189188 1.761238
-1.177366 -0.514766 1.651175
-1.243921 0.289423 1.631104
0.061614 1.752991 3.076773
0.473427 1.006734 1.237645
0.212738 -1.292082 1.714732
-0.326094 -0.096290 0.115609
-0.865656 0.739931 1.296859
-0.878640 0.758127 1.346765
0.087897 -0.388865 0.158942
0.075176 0.314730 0.104707
-0.611322 0.265565 0.444239
-2.188499 0.632497 5.189581
0.272697 2.179666 4.825305
2.639891 -0.571330 7.295441
-1.466377 -1.322554 3.899409
-0.294145 0.948953 0.987033
-0.690281 -1.932920 4.212667
0.414773 -1.358603 2.017838
1.372780 0.084114 1.891600
-1.771403 0.153757 3.161509
1.265586 0.554794 1.909504
-1.694835 -1.087371 4.054839
-0.710205 -1.329465 2.271869
0.487979 -0.385496 0.386730
-0.520058 0.304087 0.362930
-0.468467 0.648781 0.640379
-1.726069 -0.070707 2.984312
0.728109 0.492220 0.772422
-0.554725 1.301214 2.000877
-1.819722 -1.566213 5.764412
-0.192829 -1.267937 1.644848
0.261498 -0.194765 0.106315
-0.676641 0.390352 0.610218
-0.249373 0.084330 0.069298
0.299961 -1.086079 1.269544
-0.266664 0.227414 0.122827
0.154635 0.942017 0.911309
-0.270576 0.244481 0.132983
-0.197056 -0.819799 0.710901
0.308522 -0.456041 0.303159
0.745735 -0.719274 1.073475
-0.956285 -1.590172 3.443130
-2.164030 -0.726936 5.211460
1.464156 -0.689165 2.618700
1.113280 -1.169464 2.607038
0.462351 1.564713 2.662096
1.158291 0.453787 1.547560
-1.345310 0.021591 1.810326
-0.410957 -0.127192 0.185064
-1.078017 -0.860750 1.903010
-0.151807 1.647004 2.735667
-1.124740 0.657114 1.696838
-0.158048 1.516189 2.323809
-0.911589 -0.981549 1.794434
2.130730 -1.102862 5.756315
0.100619 -0.676614 0.467930
1.353620 1.025025 2.882963
-0.655266 0.102630 0.439906
-0.284466 -0.835472 0.778935
0.367003 -0.573396 0.463474
0.845878 -0.176192 0.746553
-0.088034 0.973046 0.954568
1.810537 -0.899823 4.087727
0.620220 1.042134 1.470718
0.730651 0.038409 0.535325
0.823167 0.583806 1.018433
1.281330 -1.132501 2.924365
1.593336 3.024842 11.688389
0.348382 0.806379 0.771617
1.022308 0.335301 1.157541
-0.935790 0.820065 1.548209
-0.574279 -0.892019 1.125495
0.721345 -0.724033 1.044562
-1.849640 0.158662 3.446342
-0.682510 -0.578931 0.800981
-2.140984 -0.354142 4.709229
-0.413295 0.317761 0.271785
1.367734 0.707312 2.370986
1.482352 0.491785 2.439221
0.439986 0.728136 0.723769
-0.567711 1.209448 1.785059
0.289125 -0.280719 0.162396
-0.710367 0.500548 0.755169
0.951688 -1.709845 3.829280
-0.941474 0.316234 0.986377
0.353623 -0.397360 0.282944
-1.010046 1.592211 3.555329
-1.179638 0.598619 1.749890
-0.393720 0.747311 0.713490
-0.247727 1.197026 1.494241
1.193322 0.000632 1.424017
1.316913 0.052198 1.736983
0.149224 0.295561 0.109624
0.755975 1.592905 3.108845
1.528756 0.721419 2.857540
-2.044072 0.613484 4.554594
0.999000 0.776533 1.601003
-1.155878 -0.250554 1.398830
-0.289030 0.372089 0.221988
-0.082276 -0.090289 0.014921
-2.155167 -0.023198 4.645285
-0.263503 0.683125 0.536094
-0.712260 -1.962051 4.356957
-1.392201 0.532107 2.221363
-1.378715 0.479147 2.130438
0.170833 -0.303002 0.120994
0.389699 0.310744 0.248427
0.314169 0.300537 0.189024
1.281878 0.443454 1.839864
0.895025 -0.916319 1.640710
1.826401 0.417912 3.510389
0.269226 0.674169 0.526986
-1.027979 -0.641456 1.468208
0.162292 -0.630375 0.423711
-0.773403 -0.365331 0.731619
-0.489561 0.403145 0.402196
-0.079147 0.751026 0.570304
1.440117 1.328997 3.840171
-1.330557 -0.172019 1.799974
1.037712 0.155610 1.101061
-0.974959 -0.468188 1.169744
1.311016 -0.123790 1.734086
0.278755 1.332181 1.852411
2.072334 0.423870 4.474234
1.036061 0.003088 1.073431
-0.151485 -0.638892 0.431130
0.671182 -0.405163 0.614642
0.283372 1.552994 2.492090
0.842290 0.586286 1.053184
1.857667 0.006970 3.450974
-0.127503 -0.211851 0.061138
1.088593 -0.082687 1.191871
-0.976709 -1.207178 2.411239
0.508774 0.141773 0.278951
-0.554968 -0.191387 0.344618
1.622256 -0.753798 3.199925
1.619857 -1.340720 4.421466
0.593146 -0.089468 0.359827
0.285545 0.410727 0.250233
-0.244144 -1.239910 1.596984
-0.352935 -1.682184 2.954307
1.477641 0.118862 2.197552
1.024256 0.590371 1.397639
-1.328923 -0.892397 2.562408
-0.511046 -0.190336 0.297396
-0.939491 -1.347964 2.699650
-1.830788 -0.480810 3.582962
1.172343 -1.120439 2.629771
2.219261 0.023153 4.925654
-0.869669 1.414227 2.756363
-0.496169 -1.277591 1.878423
0.773545 -0.838553 1.301543
2.692970 -0.992764 8.237665
0.748127 -0.400614 0.720186
0.771656 -4.382243 19.799507
-0.705545 0.073587 0.503209
0.282589 0.295299 0.167058
-0.416240 0.618596 0.555917
0.660477 -1.061369 1.562733
0.483694 0.152658 0.257264
0.535384 -0.007209 0.286688
0.746045 -0.813010 1.217567
0.556482 -0.427442 0.492379
-0.731138 -0.439662 0.727866
-0.340464 -1.003262 1.122450
-0.100603 1.052686 1.118270
-0.834046 0.008456 0.695704
0.965373 -0.073597 0.937362
1.840097 1.844419 6.787838
-0.434240 0.905791 1.009022
-0.823883 0.042992 0.680631
-0.584344 0.203030 0.382678
0.744975 -0.640823 0.965642
2.648688 0.625144 7.406355
0.836152 -0.713493 1.208222
-1.635291 -0.215003 2.720404
1.788540 0.591816 3.549121
0.443135 -0.326121 0.302723
-0.127141 -0.517921 0.284407
0.235269 0.804973 0.703334
-0.561867 -0.216548 0.362588
-0.874226 -0.605235 1.130582
-0.289082 -0.935484 0.958700
-0.382356 0.338145 0.260538
0.834612 1.722170 3.662446
-0.732997 -0.272029 0.611285
-0.063437 -0.694573 0.486456
0.753650 0.248989 0.629984
1.356793 -1.423405 3.866967
-0.298345 -0.613122 0.464929
1.226238 -1.641733 4.198947
-1.357306 -1.678830 4.660749
-0.581233 0.196774 0.376552
-0.358260 -0.390281 0.280669
0.077824 -1.122834 1.266813
0.513240 -0.379020 0.407071
-1.748986 1.482853 5.257805
0.266667 0.220801 0.119865
-0.323440 -0.885495 0.888714
-1.070835 -0.783767 1.760978
-0.635843 -1.889658 3.975106
-1.111043 0.884420 2.016615
-1.570252 0.113491 2.478571
-1.065374 -0.403057 1.297477
-0.331142 -0.786717 0.728579
-0.291010 -0.248429 0.146404
0.139320 -1.213331 1.491583
0.155534 2.085384 4.373018
-0.472112 -0.069564 0.227729
0.908714 0.540692 1.118109
1.020933 0.793289 1.671611
-0.689700 0.481730 0.707751
-2.113194 0.435607 4.655344
0.469352 0.309335 0.315980
1.218600 0.231009 1.538352
0.673051 0.648137 0.873080
-0.221513 -0.244426 0.108812
-1.449363 0.198887 2.140210
0.255346 -2.109385 4.514709
-0.905164 -0.291047 0.904029
0.761262 1.288346 2.239356
-2.730660 1.013982 8.484665
-1.294072 -0.775494 2.276013
0.548462 -0.972363 1.246301
-0.106757 -0.438530 0.203705
0.563421 -0.349556 0.439633
-1.300258 -0.877832 2.461259
-0.868970 -0.123126 0.770269
0.554567 0.199440 0.347320
0.690575 -1.107923 1.704389
1.128474 -0.543476 1.568820
0.547868 -0.507519 0.557736
0.287642 -1.491485 2.307267
0.547494 -0.826780 0.983316
0.882726 1.000837 1.780880
-1.220974 0.580717 1.828010
0.817483 -0.926472 1.526628
-0.583682 -0.117014 0.354377
-0.743285 -1.340553 2.349554
0.617234 0.743340 0.933532
1.293951 0.430939 1.860017
0.622821 -0.483484 0.621663
-0.946814 1.025242 1.947577
-1.175254 -1.290641 3.046976
0.427631 -0.380710 0.327809
0.988173 1.361768 2.830898
0.284630 -1.858888 3.536477
0.057520 -1.785299 3.190600
-0.451500 1.708720 3.123577
-0.689675 0.495573 0.721244
0.746766 1.652712 3.289118
0.965677 -0.530292 1.213741
-1.206503 -0.583025 1.795567
-0.458218 0.013753 0.210153
-0.333393 1.098495 1.317842
-1.691018 -0.855545 3.591498
-0.587331 -1.235014 1.870218
-1.349852 0.413054 1.992715
-1.780449 2.259683 8.276164
0.562223 1.171074 1.687509
-0.347488 -0.598763 0.479265
0.299096 -0.492736 0.332247
-0.450144 -0.393791 0.357701
1.600160 0.713607 3.069749
0.732087 1.274697 2.160805
-1.666690 0.567213 3.099585
0.736813 0.225474 0.593731
-0.781496 -0.338449 0.725283
0.185882 -0.619601 0.418457
-0.102790 -0.410614 0.179169
0.164429 0.261269 0.095299
-0.010981 -0.292767 0.085833
-0.217881 0.359819 0.176942
1.592054 1.810137 5.811234
0.342126 -2.180567 4.871922
0.459617 0.936060 1.087456
-0.307012 -0.190984 0.130731
0.349295 1.643269 2.822339
-0.288077 -0.460173 0.294747
1.343548 0.782533 2.417479
0.066009 -0.915270 0.842076
0.747668 1.229458 2.070575
1.588078 -1.092906 3.716434
0.070364 0.503492 0.258456
-0.305487 1.753103 3.166693
0.594730 -1.426855 2.389620
1.617807 -1.792467 5.830235
1.417424 -0.448044 2.209835
0.807505 -0.918720 1.496111
0.179606 0.180220 0.064737
-0.768679 -0.829642 1.279174
-0.230120 -1.015303 1.083795
0.336974 -0.779451 0.721095
-1.015188 -0.896904 1.835042
0.363433 -1.422525 2.155661
-0.787872 -0.099076 0.630558
-0.102882 0.551372 0.314596
1.036983 0.841226 1.782995
-0.594097 0.126474 0.368947
-2.371155 -1.559726 8.055121
-1.193374 0.153982 1.447852
0.297000 0.791528 0.714726
-1.686925 0.716795 3.359512
-0.323269 -0.892257 0.900626
-0.284090 -1.023294 1.127837
-0.068339 -0.968293 0.942261
0.112566 0.608362 0.382776
-1.122180 0.389030 1.410632
2.212483 -0.195963 4.933483
0.514874 -0.578818 0.600125
1.077919 0.282520 1.241727
2.324523 0.492722 5.646184
-0.089970 0.520318 0.278826
-0.222175 -1.656832 2.794452
-0.226027 0.017479 0.051394
-0.667471 -1.103479 1.663184
1.105661 0.741581 1.772429
-1.264716 -0.006268 1.599546
0.636295 -1.853279 3.839516
0.372392 0.657421 0.570878
-1.508546 0.985843 3.247598
1.247210 -0.642028 1.967734
-0.779765 -0.820470 1.281206
2.165025 1.601677 7.252703
-0.334421 -1.674189 2.914746
0.335498 -0.855720 0.844815
0.994418 0.909645 1.816322
-0.137539 -0.980685 0.980661
0.720581 1.187789 1.930079
0.371582 -0.501466 0.389541
-0.125981 2.167948 4.715871
-0.135419 1.438298 2.087039
-2.011069 -0.498337 4.292738
1.300645 1.659612 4.445987
-0.361969 0.834741 0.827813
0.067631 -1.053890 1.115258
1.100479 0.958567 2.129906
0.037748 -0.448938 0.202970
0.102004 0.786356 0.628761
2.534986 -0.397956 6.584523
0.375026 0.297050 0.228884
0.034920 -0.118931 0.015364
1.788045 -1.494047 5.429282
-0.094970 -0.135750 0.027447
-0.502488 -1.449484 2.353498
0.339398 0.811147 0.773151
0.889947 0.756360 1.364085
-1.328899 -0.359616 1.895297
-0.982526 0.266278 1.036261
0.082269 -0.333208 0.117796
0.043082 0.491127 0.243061
-1.071016 -0.390949 1.299916
1.068487 0.530483 1.423077
0.769541 -0.146517 0.613661
0.407621 0.943750 1.056819
-2.418687 1.029048 6.908985
0.071270 0.375086 0.145769
0.454832 0.974072 1.155689
1.120973 -0.965955 2.189650
-0.354871 1.029931 1.186692
-1.517669 0.100395 2.313399
0.601104 -1.122820 1.622051
0.534321 -0.309959 0.381573
-2.301832 0.591123 5.647855
0.300978 1.734677 3.099691
0.808179 -1.015765 1.684931
0.021976 0.444492 0.198056
1.253466 -2.145538 6.174511
1.395985 1.588411 4.471821
-0.617073 0.500766 0.631545
0.608524 -0.206227 0.412831
-0.796665 0.428099 0.817943
-0.478177 -0.375122 0.369370
0.456735 -0.841393 0.916550
0.630761 -1.690704 3.256341
0.223384 0.203376 0.091262
-1.541475 -0.036558 2.377481
0.012547 -1.484788 2.204754
-1.057760 -0.589936 1.466880
-0.530847 1.496395 2.520997
-1.631159 0.760923 3.239685
0.726524 0.141211 0.547778
1.507571 -0.780036 2.881227
-1.889999 -0.896864 4.376460
-0.009828 1.926738 3.712417
-1.045400 -0.049572 1.095318
0.109791 -1.893843 3.598694
1.575015 -0.623286 2.869159
0.416172 -1.748026 3.228795
-0.969947 -0.843547 1.652368
1.509152 0.090580 2.285743
0.982780 -0.110529 0.978074
-0.370688 -0.131043 0.154582
-0.373899 0.863405 0.885268
-1.703089 -0.602646 3.263693
0.218343 0.469248 0.267867
-1.612744 1.087215 3.782980
-0.017404 -1.485620 2.207371
-0.340911 1.462746 2.255847
0.753738 -0.325680 0.674189
1.004514 -0.174355 1.039448
1.381799 -0.641227 2.320541
0.162298 0.220232 0.074843
-1.612080 -0.758380 3.173940
0.145627 -1.653915 2.756641
0.770969 -0.455673 0.802032
1.085951 0.131794 1.196660
-0.249937 -1.728846 3.051378
0.805797 -2.182023 5.410531
0.112128 -1.635088 2.686084
-0.517473 1.047983 1.366045
-2.471747 -0.240430 6.167338
-0.354777 -1.058094 1.245430
-0.447699 -1.591864 2.734467
0.027491 2.526232 6.382607
