YEAR/I:MONTH/I:DAY/I:T/F
1775 04 27 14.0
1775 04 28 16.2
1775 04 29 17.1
1775 04 30 18.5
1775 05 01 11.8
1775 05 02 10.0
1775 05 03 11.8
1775 05 04 12.8
1775 05 05 17.8
1775 05 06 17.6
1775 05 07 17.8
1775 05 08 15.6
1775 05 09 14.1
1775 05 10 15.7
1775 05 11 13.7
1775 05 12 13.3
1775 05 13 11.9
1775 05 14 12.4
1775 05 15 14.2
1775 05 16 15.8
1775 05 17 13.4
1775 05 18 8.4
1775 05 19 9.1
1775 05 20 9.9
1775 05 21 10.7
1775 05 22 13.9
1775 05 23 15.7
1775 05 24 16.5
1775 05 25 17.9
1775 05 26 14.3
1775 05 27 12.8
1775 05 28 14.7
1775 05 29 13.3
1775 05 30 14.9
1775 05 31 14.6
1775 06 01 13.7
1775 06 02 12.7
1775 06 03 15.2
1775 06 04 16.1
1775 06 05 18.6
1775 06 06 19.9
1775 06 07 20.5
1775 06 08 19.4
1775 06 09 21.1
1775 06 10 21.6
1775 06 11 21.9
1775 06 12 19.8
1775 06 13 20.9
1775 06 14 21.1
1775 06 15 20.8
1775 06 16 19.1
1775 06 17 20.6
1775 06 18 20.1
1775 06 19 21.2
1775 06 20 20.4
1775 06 21 21.5
1775 06 22 20.8
1775 06 23 20.8
1775 06 24 19.6
1775 06 25 20.6
1775 06 26 21.3
1775 06 27 24.2
1775 06 28 17.2
1775 06 29 18.4
1775 06 30 21.5
1775 07 01 18.8
1775 07 02 18.7
1775 07 03 16.6
1775 07 04 16.2
1775 07 05 19.9
1775 07 06 16.9
1775 07 07 19.4
1775 07 08 20.9
1775 07 09 19.6
1775 07 10 20.1
1775 07 11 21.3
1775 07 12 22.8
1775 07 13 21.2
1775 07 14 21.0
1775 07 15 18.9
1775 07 16 18.9
1775 07 17 18.6
1775 07 18 17.5
1775 07 19 17.5
1775 07 20 16.9
1775 07 21 18.6
1775 07 22 21.5
1775 07 23 22.4
1775 07 24 25.9
1775 07 25 24.7
1775 07 26 23.6
1775 07 27 25.8
1775 07 28 25.5
1775 07 29 22.4
1775 07 30 20.1
1775 07 31 23.8
1775 08 01 22.2
1775 08 02 23.5
1775 08 03 24.7
1775 08 04 25.5
1775 08 05 24.6
1775 08 06 25.4
1775 08 07 22.8
1775 08 08 19.5
1775 08 09 20.1
1775 08 10 22.6
1775 08 11 18.1
1775 08 12 20.0
1775 08 13 19.9
1775 08 14 20.4
1775 08 15 22.4
1775 08 16 22.1
1775 08 17 18.2
1775 08 18 18.4
1775 08 19 20.0
1775 08 20 20.6
1775 08 21 21.4
1775 08 22 21.8
1775 08 23 24.2
1775 08 24 21.2
1775 08 25 20.0
1775 08 26 21.2
1775 08 27 20.4
1775 08 28 18.5
1775 08 29 19.2
1775 08 30 19.9
1775 08 31 20.8
1775 09 01 18.0
1775 09 02 18.2
1775 09 03 19.1
1775 09 04 20.2
1775 09 05 21.6
1775 09 06 22.2
1775 09 07 21.9
1775 09 08 22.3
1775 09 09 19.9
1775 09 10 20.1
1775 09 11 18.6
1775 09 12 16.1
1775 09 13 17.2
1775 09 14 13.6
1775 09 15 12.8
1775 09 16 13.7
1775 09 17 16.5
1775 09 18 15.2
1775 09 19 14.4
1775 09 20 14.1
1775 09 21 14.1
1775 09 22 16.0
1775 09 23 14.2
1775 09 24 14.1
1775 09 25 15.1
1775 09 26 15.8
1775 09 27 16.1
1775 09 28 15.9
1775 09 29 13.3
1775 09 30 15.4
1775 10 01 12.1
1775 10 02 14.2
1775 10 03 13.4
1775 10 04 14.2
1775 10 05 14.8
1775 10 06 12.8
1775 10 07 11.2
1775 10 08 12.3
1775 10 09 11.4
1775 10 10 14.0
1775 10 11 14.1
1775 10 12 11.9
1775 10 13 14.0
1775 10 14 15.5
1775 10 15 12.8
1775 10 16 11.2
1775 10 17 10.5
1775 10 18 11.6
1775 10 19 12.4
1775 10 20 12.8
1775 10 21 11.8
1775 10 22 10.8
1775 10 23 11.2
1775 10 24 8.0
1775 10 25 8.7
1775 10 26 6.9
1775 10 27 6.2
1775 10 28 6.1
1775 10 29 4.4
1775 10 30 2.6
1775 10 31 4.5
1775 11 01 2.5
1775 11 02 2.5
1775 11 03 3.0
1775 11 04 5.3
1775 11 05 10.7
1775 11 06 7.7
1775 11 07 7.9
1775 11 08 6.7
1775 11 09 7.7
1775 11 10 5.0
1775 11 11 6.1
1775 11 12 7.1
1775 11 13 12.1
1775 11 14 8.8
1775 11 15 4.6
1775 11 16 2.0
1775 11 17 2.0
1775 11 18 3.5
1775 11 19 1.6
1775 11 20 -0.1
1775 11 21 -0.2
1775 11 22 1.5
1775 11 23 3.1
1775 11 24 2.3
1775 11 25 1.6
1775 11 26 1.9
1775 11 27 1.7
1775 11 28 3.0
1775 11 29 3.0
1775 11 30 2.9
1775 12 01 2.2
1775 12 02 -0.1
1775 12 03 -1.1
1775 12 04 2.5
1775 12 05 4.9
1775 12 06 4.2
1775 12 07 4.4
1775 12 08 2.9
1775 12 09 2.4
1775 12 10 -1.2
1775 12 11 -0.7
1775 12 12 2.1
1775 12 13 1.0
1775 12 14 2.4
1775 12 15 -0.6
1775 12 16 -3.5
1775 12 17 -3.4
1775 12 18 -0.1
1775 12 19 1.5
1775 12 20 -2.0
1775 12 21 -5.7
1775 12 22 -6.4
1775 12 23 0.9
1775 12 24 6.0
1775 12 25 5.2
1775 12 26 5.1
1775 12 27 3.0
1775 12 28 2.1
1775 12 29 1.1
1775 12 30 -0.8
1775 12 31 -0.9
1776 01 01 -3.3
1776 01 02 -5.0
1776 01 03 -4.9
1776 01 04 -6.7
1776 01 05 -5.0
1776 01 06 -3.6
1776 01 07 -4.0
1776 01 08 -2.1
1776 01 09 -2.1
1776 01 10 -0.5
1776 01 11 0.6
1776 01 12 -0.4
1776 01 13 -2.6
1776 01 14 -5.2
1776 01 15 -8.5
1776 01 16 -8.2
1776 01 17 -4.9
1776 01 18 -9.1
1776 01 19 -15.1
1776 01 20 -17.6
1776 01 21 -14.8
1776 01 22 -9.4
1776 01 23 -8.5
1776 01 24 -6.9
1776 01 25 -9.0
1776 01 26 -13.0
1776 01 27 -16.2
1776 01 28 -18.6
1776 01 29 -18.1
1776 01 30 -16.8
1776 01 31 -15.3
1776 02 01 -17.9
1776 02 02 -15.2
1776 02 03 -8.5
1776 02 04 -0.8
1776 02 05 4.3
1776 02 06 5.3
1776 02 07 5.1
1776 02 08 4.2
1776 02 09 5.0
1776 02 10 6.0
1776 02 11 6.8
1776 02 12 5.9
1776 02 13 4.3
1776 02 14 5.0
1776 02 15 6.1
1776 02 16 5.3
1776 02 17 4.6
1776 02 18 4.2
1776 02 19 4.8
1776 02 20 4.8
1776 02 21 5.0
1776 02 22 5.0
1776 02 23 4.2
1776 02 24 4.2
1776 02 25 4.5
1776 02 26 5.7
1776 02 27 10.2
1776 02 28 9.3
1776 02 29 8.8
1776 03 01 6.0
1776 03 02 5.5
1776 03 03 3.2
1776 03 04 3.3
1776 03 05 1.3
1776 03 06 3.4
1776 03 07 2.9
1776 03 08 3.7
1776 03 09 5.8
1776 03 10 7.1
1776 03 11 8.3
1776 03 12 5.1
1776 03 13 5.9
1776 03 14 6.8
1776 03 15 7.4
1776 03 16 6.8
1776 03 17 6.0
1776 03 18 5.9
1776 03 19 5.2
1776 03 20 6.5
1776 03 21 6.0
1776 03 22 5.0
1776 03 23 7.8
1776 03 24 10.7
1776 03 25 3.9
1776 03 26 3.5
1776 03 27 4.6
1776 03 28 5.5
1776 03 29 3.8
1776 03 30 2.0
1776 03 31 3.5
1776 04 01 5.9
1776 04 02 4.1
1776 04 03 4.1
1776 04 04 5.4
1776 04 05 2.6
1776 04 06 2.2
1776 04 07 4.5
1776 04 08 3.1
1776 04 09 4.5
1776 04 10 6.3
1776 04 11 6.6
1776 04 12 7.8
1776 04 13 7.3
1776 04 14 6.8
1776 04 15 10.7
1776 04 16 11.1
1776 04 17 11.9
1776 04 18 14.1
1776 04 19 16.1
1776 04 20 14.2
1776 04 21 12.7
1776 04 22 8.0
1776 04 23 8.6
1776 04 24 10.4
1776 04 25 10.8
1776 04 26 8.3
1776 04 27 9.3
1776 04 28 10.6
1776 04 29 8.8
1776 04 30 7.4
1776 05 01 7.1
1776 05 02 8.7
1776 05 03 8.8
1776 05 04 7.2
1776 05 05 8.8
1776 05 06 9.8
1776 05 07 10.5
1776 05 08 10.6
1776 05 09 11.5
1776 05 10 12.3
1776 05 11 12.9
1776 05 12 14.2
1776 05 13 16.4
1776 05 14 13.8
1776 05 15 13.6
1776 05 16 9.4
1776 05 17 10.6
1776 05 18 12.8
1776 05 19 14.9
1776 05 20 18.7
1776 05 21 13.8
1776 05 22 12.1
1776 05 23 9.2
1776 05 24 9.5
1776 05 25 8.3
1776 05 26 8.2
1776 05 27 11.5
1776 05 28 13.1
1776 05 29 11.6
1776 05 30 16.0
1776 05 31 16.8
1776 06 01 18.0
1776 06 02 18.2
1776 06 03 19.4
1776 06 04 20.8
1776 06 05 21.1
1776 06 06 17.7
1776 06 07 14.9
1776 06 08 14.6
1776 06 09 14.9
1776 06 10 15.8
1776 06 11 17.5
1776 06 12 19.4
1776 06 13 20.1
1776 06 14 17.2
1776 06 15 18.8
1776 06 16 18.1
1776 06 17 16.2
1776 06 18 16.1
1776 06 19 16.3
1776 06 20 15.9
1776 06 21 18.0
1776 06 22 20.2
1776 06 23 17.8
1776 06 24 18.3
1776 06 25 16.2
1776 06 26 15.3
1776 06 27 15.7
1776 06 28 18.4
1776 06 29 18.1
1776 06 30 13.8
1776 07 01 14.4
1776 07 02 15.0
1776 07 03 15.6
1776 07 04 15.0
1776 07 05 17.9
1776 07 06 19.9
1776 07 07 18.4
1776 07 08 19.8
1776 07 09 18.1
1776 07 10 19.3
1776 07 11 18.9
1776 07 12 19.5
1776 07 13 21.9
1776 07 14 18.5
1776 07 15 18.8
1776 07 16 22.2
1776 07 17 24.3
1776 07 18 21.2
1776 07 19 20.1
1776 07 20 22.9
1776 07 21 23.9
1776 07 22 23.0
1776 07 23 22.5
1776 07 24 23.2
1776 07 25 21.1
1776 07 26 18.9
1776 07 27 18.2
1776 07 28 19.9
1776 07 29 18.9
1776 07 30 18.2
1776 07 31 17.9
1776 08 01 17.4
1776 08 02 19.4
1776 08 03 22.7
1776 08 04 22.9
1776 08 05 24.4
1776 08 06 21.9
1776 08 07 21.1
1776 08 08 16.8
1776 08 09 17.9
1776 08 10 19.6
1776 08 11 19.8
1776 08 12 22.1
1776 08 13 21.7
1776 08 14 22.1
1776 08 15 21.1
1776 08 16 23.9
1776 08 17 18.9
1776 08 18 17.9
1776 08 19 18.8
1776 08 20 20.8
1776 08 21 17.8
1776 08 22 17.3
1776 08 23 17.1
1776 08 24 14.2
1776 08 25 14.3
1776 08 26 13.7
1776 08 27 14.2
1776 08 28 14.0
1776 08 29 15.0
1776 08 30 17.2
1776 08 31 17.6
1776 09 01 16.9
1776 09 02 18.1
1776 09 03 15.4
1776 09 04 15.2
1776 09 05 15.9
1776 09 06 14.6
1776 09 07 14.5
1776 09 08 12.1
1776 09 09 14.2
1776 09 10 14.7
1776 09 11 15.4
1776 09 12 15.9
1776 09 13 17.4
1776 09 14 15.9
1776 09 15 17.7
1776 09 16 17.5
1776 09 17 16.8
1776 09 18 14.4
1776 09 19 10.2
1776 09 20 5.3
1776 09 21 6.5
1776 09 22 7.7
1776 09 23 8.0
1776 09 24 11.1
1776 09 25 13.8
1776 09 26 15.4
1776 09 27 19.6
1776 09 28 17.6
1776 09 29 17.8
1776 09 30 15.8
1776 10 01 14.2
1776 10 02 13.4
1776 10 03 11.3
1776 10 04 10.6
1776 10 05 10.0
1776 10 06 10.7
1776 10 07 12.3
1776 10 08 12.1
1776 10 09 13.1
1776 10 10 10.2
1776 10 11 7.6
1776 10 12 6.8
1776 10 13 5.7
1776 10 14 5.2
1776 10 15 5.4
1776 10 16 6.4
1776 10 17 6.2
1776 10 18 8.8
1776 10 19 12.2
1776 10 20 9.2
1776 10 21 6.0
1776 10 22 7.8
1776 10 23 8.3
1776 10 24 7.9
1776 10 25 8.4
1776 10 26 9.6
1776 10 27 7.9
1776 10 28 8.0
1776 10 29 6.5
1776 10 30 5.5
1776 10 31 5.3
1776 11 01 5.8
1776 11 02 0.9
1776 11 03 1.2
1776 11 04 0.9
1776 11 05 0.1
1776 11 06 1.0
1776 11 07 0.5
1776 11 08 0.2
1776 11 09 0.0
1776 11 10 0.5
1776 11 11 1.1
1776 11 12 1.5
1776 11 13 3.4
1776 11 14 6.2
1776 11 15 7.8
1776 11 16 7.8
1776 11 17 8.7
1776 11 18 6.4
1776 11 19 7.3
1776 11 20 9.6
1776 11 21 5.6
1776 11 22 4.8
1776 11 23 2.0
1776 11 24 3.5
1776 11 25 2.5
1776 11 26 1.6
1776 11 27 1.8
1776 11 28 3.1
1776 11 29 5.2
1776 11 30 5.4
1776 12 01 4.9
1776 12 02 3.7
1776 12 03 2.5
1776 12 04 0.1
1776 12 05 0.3
1776 12 06 -0.2
1776 12 07 0.2
1776 12 08 -0.0
1776 12 09 -1.4
1776 12 10 -2.9
1776 12 11 -1.2
1776 12 12 -1.3
1776 12 13 -1.1
1776 12 14 -0.9
1776 12 15 -1.3
1776 12 16 -1.2
1776 12 17 0.2
1776 12 18 0.2
1776 12 19 -0.9
1776 12 20 -1.4
1776 12 21 -0.7
1776 12 22 5.1
1776 12 23 5.8
1776 12 24 2.5
1776 12 25 1.4
1776 12 26 -0.5
1776 12 27 -2.6
1776 12 28 -5.8
1776 12 29 -8.4
1776 12 30 -3.3
1776 12 31 -4.1
1777 01 01 -8.1
1777 01 02 -5.2
1777 01 03 -4.5
1777 01 04 -7.0
1777 01 05 -4.2
1777 01 06 -1.8
1777 01 07 -3.2
1777 01 08 -6.0
1777 01 09 -7.0
1777 01 10 -5.6
1777 01 11 -0.2
1777 01 12 4.1
1777 01 13 4.5
1777 01 14 3.1
1777 01 15 1.6
1777 01 16 -0.7
1777 01 17 -4.9
1777 01 18 -6.1
1777 01 19 -3.6
1777 01 20 -0.9
1777 01 21 -0.7
1777 01 22 -0.2
1777 01 23 0.8
1777 01 24 1.5
1777 01 25 0.8
1777 01 26 -0.3
1777 01 27 0.6
1777 01 28 1.9
1777 01 29 1.1
1777 01 30 -0.4
1777 01 31 -3.0
1777 02 01 -4.8
1777 02 02 -3.3
1777 02 03 -1.9
1777 02 04 -0.1
1777 02 05 -0.1
1777 02 06 -5.2
1777 02 07 -2.6
1777 02 08 1.2
1777 02 09 2.4
1777 02 10 2.8
1777 02 11 3.2
1777 02 12 2.1
1777 02 13 -0.2
1777 02 14 -0.8
1777 02 15 -0.8
1777 02 16 -0.4
1777 02 17 -2.7
1777 02 18 -5.0
1777 02 19 -4.7
1777 02 20 -3.5
1777 02 21 -0.1
1777 02 22 2.4
1777 02 23 2.7
1777 02 24 5.4
1777 02 25 4.9
1777 02 26 2.4
1777 02 27 2.5
1777 02 28 3.0
1777 03 01 1.4
1777 03 02 1.2
1777 03 03 4.2
1777 03 04 3.7
1777 03 05 2.1
1777 03 06 -0.7
1777 03 07 -1.8
1777 03 08 -0.4
1777 03 09 -1.6
1777 03 10 5.6
1777 03 11 2.5
1777 03 12 2.2
1777 03 13 0.0
1777 03 14 0.0
1777 03 15 0.2
1777 03 16 2.5
1777 03 17 7.2
1777 03 18 6.8
1777 03 19 12.4
1777 03 20 10.3
1777 03 21 7.0
1777 03 22 5.1
1777 03 23 3.7
1777 03 24 3.4
1777 03 25 7.9
1777 03 26 8.2
1777 03 27 10.2
1777 03 28 12.4
1777 03 29 6.3
1777 03 30 3.9
1777 03 31 5.0
1777 04 01 2.8
1777 04 02 2.6
1777 04 03 5.4
1777 04 04 1.8
1777 04 05 0.2
1777 04 06 2.0
1777 04 07 2.0
1777 04 08 3.0
1777 04 09 5.1
1777 04 10 6.8
1777 04 11 5.2
1777 04 12 8.4
1777 04 13 11.4
1777 04 14 11.9
1777 04 15 8.3
1777 04 16 8.7
1777 04 17 9.6
1777 04 18 9.8
1777 04 19 6.7
1777 04 20 3.6
1777 04 21 5.4
1777 04 22 13.9
1777 04 23 15.3
1777 04 24 13.0
1777 04 25 8.8
1777 04 26 5.8
1777 04 27 3.1
1777 04 28 3.2
1777 04 29 6.3
1777 04 30 9.9
1777 05 01 11.7
1777 05 02 14.7
1777 05 03 15.2
1777 05 04 16.1
1777 05 05 13.0
1777 05 06 12.0
1777 05 07 15.9
1777 05 08 15.6
1777 05 09 14.1
1777 05 10 16.1
1777 05 11 11.1
1777 05 12 8.7
1777 05 13 7.8
1777 05 14 10.1
1777 05 15 9.9
1777 05 16 12.9
1777 05 17 11.9
1777 05 18 11.2
1777 05 19 12.8
1777 05 20 14.2
1777 05 21 17.2
1777 05 22 13.2
1777 05 23 14.4
1777 05 24 17.2
1777 05 25 20.2
1777 05 26 17.9
1777 05 27 13.7
1777 05 28 14.4
1777 05 29 15.8
1777 05 30 16.2
1777 05 31 16.6
1777 06 01 17.6
1777 06 02 19.1
1777 06 03 19.8
1777 06 04 20.4
1777 06 05 20.8
1777 06 06 13.3
1777 06 07 12.6
1777 06 08 16.3
1777 06 09 14.8
1777 06 10 13.8
1777 06 11 14.1
1777 06 12 16.2
1777 06 13 16.4
1777 06 14 16.5
1777 06 15 16.9
1777 06 16 18.6
1777 06 17 17.7
1777 06 18 16.9
1777 06 19 16.4
1777 06 20 17.4
1777 06 21 16.2
1777 06 22 16.7
1777 06 23 15.2
1777 06 24 13.0
1777 06 25 11.1
1777 06 26 11.8
1777 06 27 13.9
1777 06 28 13.7
1777 06 29 13.2
1777 06 30 16.5
1777 07 01 14.8
1777 07 02 14.5
1777 07 03 15.1
1777 07 04 20.1
1777 07 05 17.5
1777 07 06 16.5
1777 07 07 14.9
1777 07 08 15.4
1777 07 09 14.2
1777 07 10 15.6
1777 07 11 16.9
1777 07 12 17.5
1777 07 13 17.7
1777 07 14 14.3
1777 07 15 13.2
1777 07 16 15.7
1777 07 17 17.5
1777 07 18 21.1
1777 07 19 23.4
1777 07 20 19.5
1777 07 21 20.1
1777 07 22 18.9
1777 07 23 18.6
1777 07 24 18.6
1777 07 25 19.9
1777 07 26 19.7
1777 07 27 17.1
1777 07 28 16.6
1777 07 29 17.1
1777 07 30 18.2
1777 07 31 18.4
1777 08 01 21.9
1777 08 02 18.1
1777 08 03 17.4
1777 08 04 16.1
1777 08 05 17.6
1777 08 06 19.6
1777 08 07 20.8
1777 08 08 21.0
1777 08 09 20.7
1777 08 10 22.7
1777 08 11 21.1
1777 08 12 21.2
1777 08 13 23.2
1777 08 14 20.6
1777 08 15 21.0
1777 08 16 20.4
1777 08 17 16.5
1777 08 18 16.9
1777 08 19 16.8
1777 08 20 18.0
1777 08 21 17.9
1777 08 22 18.6
1777 08 23 16.4
1777 08 24 18.0
1777 08 25 17.1
1777 08 26 20.0
1777 08 27 18.7
1777 08 28 17.2
1777 08 29 15.4
1777 08 30 16.8
1777 08 31 18.9
1777 09 01 14.3
1777 09 02 13.4
1777 09 03 13.3
1777 09 04 11.9
1777 09 05 12.6
1777 09 06 13.7
1777 09 07 15.8
1777 09 08 16.4
1777 09 09 14.9
1777 09 10 14.8
1777 09 11 14.2
1777 09 12 13.4
1777 09 13 11.0
1777 09 14 10.4
1777 09 15 10.4
1777 09 16 9.9
1777 09 17 13.1
1777 09 18 13.8
1777 09 19 11.4
1777 09 20 15.6
1777 09 21 15.2
1777 09 22 15.5
1777 09 23 11.7
1777 09 24 10.9
1777 09 25 15.4
1777 09 26 17.4
1777 09 27 16.5
1777 09 28 14.2
1777 09 29 13.0
1777 09 30 10.4
1777 10 01 11.2
1777 10 02 11.2
1777 10 03 13.2
1777 10 04 15.5
1777 10 05 15.3
1777 10 06 15.6
1777 10 07 13.1
1777 10 08 14.4
1777 10 09 12.3
1777 10 10 12.9
1777 10 11 9.3
1777 10 12 8.1
1777 10 13 9.2
1777 10 14 10.4
1777 10 15 11.1
1777 10 16 12.0
1777 10 17 12.1
1777 10 18 10.4
1777 10 19 7.3
1777 10 20 5.2
1777 10 21 2.6
1777 10 22 -0.7
1777 10 23 -1.0
1777 10 24 1.6
1777 10 25 6.2
1777 10 26 8.0
1777 10 27 12.4
1777 10 28 9.8
1777 10 29 8.8
1777 10 30 10.2
1777 10 31 11.7
1777 11 01 11.6
1777 11 02 10.6
1777 11 03 10.1
1777 11 04 10.8
1777 11 05 7.2
1777 11 06 6.8
1777 11 07 7.3
1777 11 08 6.4
1777 11 09 5.0
1777 11 10 5.5
1777 11 11 7.6
1777 11 12 6.5
1777 11 13 5.7
1777 11 14 4.5
1777 11 15 5.0
1777 11 16 4.6
1777 11 17 4.7
1777 11 18 5.6
1777 11 19 5.7
1777 11 20 4.7
1777 11 21 4.2
1777 11 22 5.0
1777 11 23 4.5
1777 11 24 2.7
1777 11 25 1.6
1777 11 26 0.3
1777 11 27 3.2
1777 11 28 3.2
1777 11 29 4.0
1777 11 30 1.6
1777 12 01 6.8
1777 12 02 5.3
1777 12 03 3.5
1777 12 04 3.5
1777 12 05 3.6
1777 12 06 3.0
1777 12 07 0.3
1777 12 08 -1.3
1777 12 09 -4.8
1777 12 10 -3.6
1777 12 11 -1.4
1777 12 12 1.8
1777 12 13 3.5
1777 12 14 2.6
1777 12 15 1.0
1777 12 16 0.5
1777 12 17 0.5
1777 12 18 0.4
1777 12 19 -0.1
1777 12 20 -0.6
1777 12 21 -0.3
1777 12 22 -1.5
1777 12 23 -2.8
1777 12 24 -8.2
1777 12 25 -2.2
1777 12 26 -1.5
1777 12 27 -1.9
1777 12 28 -0.9
1777 12 29 -0.9
1777 12 30 -1.4
1777 12 31 -0.3
1778 01 01 1.6
1778 01 02 -0.6
1778 01 03 -1.0
1778 01 04 -2.4
1778 01 05 -3.4
1778 01 06 -1.9
1778 01 07 -0.4
1778 01 08 -1.8
1778 01 09 -0.4
1778 01 10 2.4
1778 01 11 0.5
1778 01 12 -1.0
1778 01 13 -1.6
1778 01 14 0.3
1778 01 15 1.5
1778 01 16 2.5
1778 01 17 -1.5
1778 01 18 2.6
1778 01 19 3.0
1778 01 20 1.7
1778 01 21 3.5
1778 01 22 3.6
1778 01 23 5.0
1778 01 24 5.0
1778 01 25 2.7
1778 01 26 -3.0
1778 01 27 -7.9
1778 01 28 -4.0
1778 01 29 -0.1
1778 01 30 3.0
1778 01 31 1.4
1778 02 01 0.3
1778 02 02 0.1
1778 02 03 -1.4
1778 02 04 0.4
1778 02 05 -1.8
1778 02 06 -3.1
1778 02 07 -2.2
1778 02 08 -2.3
1778 02 09 -0.9
1778 02 10 0.6
1778 02 11 2.2
1778 02 12 0.3
1778 02 13 -2.9
1778 02 14 -4.1
1778 02 15 -2.2
1778 02 16 -0.0
1778 02 17 -1.8
1778 02 18 -0.2
1778 02 19 0.3
1778 02 20 -3.4
1778 02 21 -1.1
1778 02 22 1.7
1778 02 23 5.3
1778 02 24 5.2
1778 02 25 2.9
1778 02 26 1.9
1778 02 27 0.7
1778 02 28 -0.5
1778 03 01 2.9
1778 03 02 3.6
1778 03 03 1.6
1778 03 04 4.8
1778 03 05 5.8
1778 03 06 6.0
1778 03 07 4.5
1778 03 08 5.6
1778 03 09 6.7
1778 03 10 6.6
1778 03 11 4.2
1778 03 12 -1.4
1778 03 13 -2.2
1778 03 14 1.6
1778 03 15 -0.5
1778 03 16 1.6
1778 03 17 2.9
1778 03 18 4.3
1778 03 19 6.1
1778 03 20 0.9
1778 03 21 4.0
1778 03 22 11.1
1778 03 23 10.6
1778 03 24 10.4
1778 03 25 7.8
1778 03 26 3.2
1778 03 27 1.0
1778 03 28 4.2
1778 03 29 6.3
1778 03 30 10.6
1778 03 31 10.6
1778 04 01 6.1
1778 04 02 9.2
1778 04 03 11.0
1778 04 04 15.8
1778 04 05 13.8
1778 04 06 13.8
1778 04 07 16.3
1778 04 08 15.0
1778 04 09 14.6
1778 04 10 13.8
1778 04 11 13.3
1778 04 12 12.6
1778 04 13 9.3
1778 04 14 7.7
1778 04 15 4.8
1778 04 16 4.3
1778 04 17 5.2
1778 04 18 6.8
1778 04 19 7.9
1778 04 20 11.5
1778 04 21 13.1
1778 04 22 11.1
1778 04 23 11.6
1778 04 24 13.7
1778 04 25 11.9
1778 04 26 10.0
1778 04 27 11.8
1778 04 28 11.8
1778 04 29 12.9
1778 04 30 14.3
1778 05 01 15.8
1778 05 02 13.9
1778 05 03 14.7
1778 05 04 17.6
1778 05 05 18.6
1778 05 06 15.4
1778 05 07 15.8
1778 05 08 14.5
1778 05 09 16.4
1778 05 10 15.6
1778 05 11 13.2
1778 05 12 13.1
1778 05 13 16.3
1778 05 14 18.9
1778 05 15 18.6
1778 05 16 14.6
1778 05 17 18.1
1778 05 18 20.1
1778 05 19 15.8
1778 05 20 14.1
1778 05 21 13.4
1778 05 22 14.2
1778 05 23 12.4
1778 05 24 10.2
1778 05 25 11.9
1778 05 26 13.0
1778 05 27 15.8
1778 05 28 11.1
1778 05 29 11.0
1778 05 30 11.8
1778 05 31 15.1
1778 06 01 14.8
1778 06 02 16.5
1778 06 03 17.4
1778 06 04 15.8
1778 06 05 12.8
