*      type        name                 id  mass/GeV width/GeV max_Dm/GeV 3*charge 2*spin lifetime*c/mm Lund-KC
*
add  p Meson       D_2*+               415  2.459           0.023   0.06    3       4       0 204
add  p Meson       D_2*-              -415  2.459           0.023   0.06    -3      4       0 0
add  p Meson       D_2*0               425  2.459           0.023   0.06    0       4       0 205
add  p Meson       anti-D_2*0         -425  2.459           0.023   0.06    0       4       0 0
add  p Meson       D'_1+             20413  2.445           0.25    0.25    3       2       0 184
add  p Meson       D'_1-            -20413  2.445           0.25    0.25    -3      2       0 0
add  p Meson       D'_10             20423  2.445           0.25    0.25    0       2       0 185
add  p Meson       anti-D'_10       -20423  2.445           0.25    0.25    0       2       0 0
add  p Meson       D_s+                431  1.9685          0       0       3       0   0.140 106
add  p Meson       D_s-               -431  1.9685          0       0       -3      0   0.140 0
add  p Meson       D_s*+               433  2.1123          0       0       3       2       0 126
add  p Meson       D_s*-              -433  2.1123          0       0       -3      2       0 0
add  p Meson       D_s0*+            10431  2.5             0.15    0.13    3       0       0 166
add  p Meson       D_s0*-           -10431  2.5             0.15    0.13    -3      0       0 0
add  p Meson       D_s1+             10433  2.53535         0.001   0.01    3       2       0 146
add  p Meson       D_s1-            -10433  2.53535         0.001   0.01    -3      2       0 0
add  p Meson       D_s2*+              435  2.5735          0.015   0.06    3       4       0 206
add  p Meson       D_s2*-             -435  2.5735          0.015   0.06    -3      4       0 0
add  p Meson       D'_s1+            20433  2.56            0.25    0.30    3       2       0 186
add  p Meson       D'_s1-           -20433  2.56            0.25    0.30    -3      2       0 0
add  p Meson       D(2S)+            30411  2.58            0       0       3       0       0 0
add  p Meson       D(2S)-           -30411  2.58            0       0       -3      0       0 0
add  p Meson       D(2S)0            30421  2.58            0       0       0       0       0 0
add  p Meson       anti-D(2S)0      -30421  2.58            0       0       0       0       0 0
add  p Meson       D*(2S)+           30413  2.64            0       0       3       2       0 0
add  p Meson       D*(2S)-          -30413  2.64            0       0       -3      2       0 0
add  p Meson       D*(2S)0           30423  2.64            0       0       0       2       0 0
add  p Meson       anti-D*(2S)0     -30423  2.64            0       0       0       2       0 0
add  p Meson       B0                  511  5.2791          0       0       0       0   0.468 107
add  p Meson       anti-B0            -511  5.2791          0       0       0       0   0.468 0
add  p Meson       B+                  521  5.2789          0       0       3       0   0.486 108
add  p Meson       B-                 -521  5.2789          0       0       -3      0   0.486 0
add  p Meson       B*0                 513  5.3248          0       0       0       2       0 127
add  p Meson       anti-B*0           -513  5.3248          0       0       0       2       0 0
add  p Meson       B*+                 523  5.3246          0       0       3       2       0 128
add  p Meson       B*-                -523  5.3246          0       0       -3      2       0 0
add  p Meson       B_0*0             10511  5.697           0.1     0.2     0       0       0 167
add  p Meson       anti-B_0*0       -10511  5.697           0.1     0.2     0       0       0 0
add  p Meson       B_0*+             10521  5.697           0.1     0.2     3       0       0 168
add  p Meson       B_0*-            -10521  5.697           0.1     0.2     -3      0       0 0
add  p Meson       B_10              10513  5.679           0.1     0.2     0       2       0 147
add  p Meson       anti-B_10        -10513  5.679           0.1     0.2     0       2       0 0
add  p Meson       B_1+              10523  5.679           0.1     0.2     3       2       0 148
add  p Meson       B_1-             -10523  5.679           0.1     0.2     -3      2       0 0
add  p Meson       B_2*0               515  5.692           0.1     0.2     0       4       0 207
add  p Meson       anti-B_2*0         -515  5.692           0.1     0.2     0       4       0 0
add  p Meson       B_2*+               525  5.692           0.1     0.2     3       4       0 208
add  p Meson       B_2*-              -525  5.692           0.1     0.2     -3      4       0 0
add  p Meson       B'_10             20513  5.740           0.1     0.2     0       2       0 187
add  p Meson       anti-B'_10       -20513  5.740           0.1     0.2     0       2       0 0
add  p Meson       B'_1+             20523  5.740           0.1     0.2     3       2       0 188
add  p Meson       B'_1-            -20523  5.740           0.1     0.2     -3      2       0 0
add  p Meson       B_s0                531  5.36930         0       0       0       0   0.460 109
add  p Meson       anti-B_s0          -531  5.36930         0       0       0       0   0.460 0
add  p Meson       B_s*0               533  5.4163          0       0       0       2       0 129
add  p Meson       anti-B_s*0         -533  5.4163          0       0       0       2       0 0
add  p Meson       B_s0*0            10531  5.766           0.1     0.12    0       0       0 169
add  p Meson       anti-B_s0*0      -10531  5.766           0.1     0.12    0       0       0 0
add  p Meson       B_s10             10533  5.810           0.1     0.12    0       2       0 149
add  p Meson       anti-B_s10       -10533  5.810           0.1     0.12    0       2       0 0
add  p Meson       B_s2*0              535  5.853           0.1     0.2     0       4       0 209
add  p Meson       anti-B_s2*0        -535  5.853           0.1     0.2     0       4       0 0
add  p Meson       B'_s10            20533  5.840           0.1     0.2     0       2       0 189
add  p Meson       anti-B'_s10      -20533  5.840           0.1     0.2     0       2       0 0
add  p Meson       B_c+                541  6.594           0       0       3       0    0.10 110
add  p Meson       B_c-               -541  6.594           0       0       -3      0    0.10 0
add  p Meson       B_c*+               543  6.602           0       0       3       2       0 130
add  p Meson       B_c*-              -543  6.602           0       0       -3      2       0 0
add  p Meson       B_c0*+            10541  7.25            0.02    0.06    3       0       0 170
add  p Meson       B_c0*-           -10541  7.25            0.02    0.06    -3      0       0 0
add  p Meson       B_c1+             10543  7.30            0.02    0.06    3       2       0 150
add  p Meson       B_c1-            -10543  7.30            0.02    0.06    -3      2       0 0
add  p Meson       B_c2*+              545  7.350           0.02    0.06    3       4       0 210
add  p Meson       B_c2*-             -545  7.350           0.02    0.06    -3      4       0 0
add  p Meson       B'_c1+            20543  7.40            0.2     0.2     3       2       0 190
add  p Meson       B'_c1-           -20543  7.40            0.2     0.2     -3      2       0 0
add  p Meson       eta_c               441  2.9798          0.013   0.05    0       0       0 114
add  p Meson       eta_c(2S)         20441  3.594           0.005   0.02    0       0       0 0
add  p Meson       J/psi               443  3.09688        0.000087 0.0002  0       2       0 134
add  p Special     psi_diff            440  0               0       0       0       2       0 287
add  p Meson       psi(2S)           30443  3.68600         0.00028 0.0008  0       2       0 231
add  p Meson       psi(3770)         40443  3.7699          0.025   0.030   0       2       0 0
add  p Meson       h_c               10443  3.46            0.01    0.02    0       2       0 154
add  p Meson       chi_c0            10441  3.4151          0.014   0.05    0       0       0 174
add  p Meson       chi_c1            20443  3.51053         0.00088 0.01    0       2       0 194
add  p Meson       chi_c2              445  3.55617         0.0020  0.0060  0       4       0 214
add  p Meson       eta_b               551  9.403           0       0       0       0       0 115
add  p Meson       eta_b(2S)         20551  9.997           0       0       0       0       0 401
add  p Meson       eta_b(3S)         40551 10.335           0       0       0       0       0 402
add  p Meson       Upsilon             553  9.46037         0       0       0       2       0 135
add  p Meson       Upsilon(2S)       30553 10.02330         0       0       0       2       0 235
add  p Meson       Upsilon(3S)       60553 10.35530        0.000026 0.00026 0       2       0 403
add  p Meson       Upsilon(4S)       70553 10.58000         0.010   0.018   0       2       0 404
add  p Meson       Upsilon(5S)       80553 10.86000         0       0       0       2       0 405
add  p Meson       h_b               10553  9.875           0       0       0       2       0 155
add  p Meson       h_b(2P)           40553 10.25500         0       0       0       2       0 422
add  p Meson       h_b(3P)          100553 10.51600         0       0       0       2       0 423
add  p Meson       chi_b0            10551  9.8598          0       0       0       0       0 175
add  p Meson       chi_b1            20553  9.8919          0       0       0       2       0 195
add  p Meson       chi_b2              555  9.9132          0       0       0       4       0 215
add  p Meson       chi_b0(2P)        30551 10.2321          0       0       0       0       0 410
add  p Meson       chi_b1(2P)        50553 10.2552          0       0       0       2       0 411
add  p Meson       chi_b2(2P)        10555 10.2685          0       0       0       4       0 412
add  p Meson       chi_b0(3P)        50551 10.50070         0       0       0       0       0 413
add  p Meson       chi_b1(3P)       110553 10.51600         0       0       0       2       0 414
add  p Meson       chi_b2(3P)        20555 10.52640         0       0       0       4       0 415
add  p Meson       eta_b2(1D)        40555 10.157           0       0       0       2       0 424
add  p Meson       eta_b2(2D)        60555 10.441           0       0       0       2       0 425
add  p Meson       Upsilon_1(1D)    120553 10.15010         0       0       0       2       0 416
add  p Meson       Upsilon_2(1D)     30555 10.15620         0       0       0       4       0 417
add  p Meson       Upsilon_3(1D)       557 10.15990         0       0       0       6       0 418
add  p Meson       Upsilon_1(2D)    130553 10.43490         0       0       0       2       0 419
add  p Meson       Upsilon_2(2D)     50555 10.44060         0       0       0       4       0 420
add  p Meson       Upsilon_3(2D)     10557 10.44430         0       0       0       6       0 421
add  p Baryon      Delta-             1114  1.234           0.115   0.14    -3      3       0 361
add  p Baryon      anti-Delta+       -1114  1.234           0.115   0.14    3       3       0 0
add  p Special     n_diffr            2110  0               0       0       0       1       0 282
add  p Special     anti-n_diffr      -2110  0               0       0       0       1       0 0
add  p Baryon      n0                 2112  0.9395656       0       0       0       1 2.66E14 332
add  p Baryon      anti-n0           -2112  0.9395656       0       0       0       1 2.66E14 0
add  p Baryon      Delta0             2114  1.233           0.115   0.14    0       3       0 362
add  p Baryon      anti-Delta0       -2114  1.233           0.115   0.14    0       3       0 0
add  p Special     p_diff+            2210  0               0       0       3       1       0 283
add  p Special     anti-p_diff-      -2210  0               0       0       -3      1       0 0
add  p Baryon      p+                 2212  0.9382723       0       0       3       1       0 333
add  p Baryon      anti-p-           -2212  0.9382723       0       0       -3      1       0 0
add  p Baryon      Delta+             2214  1.232           0.115   0.14    3       3       0 363
add  p Baryon      anti-Delta-       -2214  1.232           0.115   0.14    -3      3       0 0
add  p Baryon      Delta++            2224  1.231           0.115   0.14    6       3       0 364
add  p Baryon      anti-Delta--      -2224  1.231           0.115   0.14    -6      3       0 0
add  p Baryon      Sigma-             3112  1.197436        0       0       -3      1   44.34 335
add  p Baryon      anti-Sigma+       -3112  1.197436        0       0       3       1   44.34 0
add  p Baryon      Sigma*-            3114  1.3872          0.0394  0.04    -3      3       0 365
add  p Baryon      anti-Sigma*+      -3114  1.3872          0.0394  0.04    3       3       0 0
add  p Baryon      Lambda0            3122  1.115684        0       0       0       1   78.88 306
add  p Baryon      anti-Lambda0      -3122  1.115684        0       0       0       1   78.88 0
add  p Baryon      Sigma0             3212  1.19255         0       0       0       1       0 336
add  p Baryon      anti-Sigma0       -3212  1.19255         0       0       0       1       0 0
add  p Baryon      Sigma*0            3214  1.3837          0.036   0.035   0       3       0 366
add  p Baryon      anti-Sigma*0      -3214  1.3837          0.036   0.035   0       3       0 0
add  p Baryon      Sigma+             3222  1.18937         0       0       3       1   23.96 337
add  p Baryon      anti-Sigma-       -3222  1.18937         0       0       -3      1   23.96 0
add  p Baryon      Sigma*+            3224  1.3828          0.036   0.035   3       3       0 367
add  p Baryon      anti-Sigma*-      -3224  1.3828          0.036   0.035   -3      3       0 0
add  p Baryon      Xi-                3312  1.32132         0       0       -3      1    49.1 338
add  p Baryon      anti-Xi+          -3312  1.32132         0       0       3       1    49.1 0
add  p Baryon      Xi*-               3314  1.5350          0.0099  0.05    -3      3       0 368
add  p Baryon      anti-Xi*+         -3314  1.5350          0.0099  0.05    3       3       0 0
add  p Baryon      Xi0                3322  1.3149          0       0       0       1    87.1 339
add  p Baryon      anti-Xi0          -3322  1.3149          0       0       0       1    87.1 0
add  p Baryon      Xi*0               3324  1.5318          0.0091  0.05    0       3       0 369
add  p Baryon      anti-Xi*0         -3324  1.5318          0.0091  0.05    0       3       0 0
add  p Baryon      Omega-             3334  1.67245         0       0       -3      3    24.6 370
add  p Baryon      anti-Omega+       -3334  1.67245         0       0       3       3    24.6 0
add  p Baryon      Sigma_c0           4112  2.45206         0       0       0       1       0 341
add  p Baryon      anti-Sigma_c0     -4112  2.45206         0       0       0       1       0 0
add  p Baryon      Sigma_c*0          4114  2.53            0       0       0       3       0 371
add  p Baryon      anti-Sigma_c*0    -4114  2.53            0       0       0       3       0 0
add  p Baryon      Lambda_c+          4122  2.2849          0       0       3       1  0.0618 312
add  p Baryon      anti-Lambda_c-    -4122  2.2849          0       0       -3      1  0.0618 0
add  p Baryon      Xi_c0              4132  2.4703          0       0       0       1   0.029 314
add  p Baryon      anti-Xi_c0        -4132  2.4703          0       0       0       1   0.029 0
add  p Baryon      Sigma_c+           4212  2.4534          0       0       3       1       0 342
add  p Baryon      anti-Sigma_c-     -4212  2.4534          0       0       -3      1       0 0
add  p Baryon      Sigma_c*+          4214  2.53            0       0       3       3       0 372
add  p Baryon      anti-Sigma_c*-    -4214  2.53            0       0       -3      3       0 0
add  p Baryon      Sigma_c++          4222  2.45285         0       0       6       1       0 343
add  p Baryon      anti-Sigma_c--    -4222  2.45285         0       0       -6      1       0 0
add  p Baryon      Sigma_c*++         4224  2.53            0       0       6       3       0 373
add  p Baryon      anti-Sigma_c*--   -4224  2.53            0       0       -6      3       0 0
add  p Baryon      Xi_c+              4232  2.4656          0       0       3       1   0.106 315
add  p Baryon      anti-Xi_c-        -4232  2.4656          0       0       -3      1   0.106 0
add  p Baryon      Xi'_c0             4312  2.55            0       0       0       1       0 344
add  p Baryon      anti-Xi'_c0       -4312  2.55            0       0       0       1       0 0
add  p Baryon      Xi_c*0             4314  2.6438          0       0       0       3       0 374
add  p Baryon      anti-Xi_c*0       -4314  2.6438          0       0       0       3       0 0
add  p Baryon      Xi'_c+             4322  2.55            0       0       3       1       0 345
add  p Baryon      anti-Xi'_c-       -4322  2.55            0       0       -3      1       0 0
add  p Baryon      Xi_c*+             4324  2.64            0       0       3       3       0 375
add  p Baryon      anti-Xi_c*-       -4324  2.64            0       0       -3      3       0 0
add  p Baryon      Omega_c0           4332  2.704           0       0       0       1   0.019 346
add  p Baryon      anti-Omega_c0     -4332  2.704           0       0       0       1   0.019 0
add  p Baryon      Omega_c*0          4334  2.8             0       0       0       3       0 376
add  p Baryon      anti-Omega_c*0    -4334  2.8             0       0       0       3       0 0
add  p Baryon      Sigma_b-           5112  5.80            0       0       -3      1       0 351
add  p Baryon      anti-Sigma_b+     -5112  5.80            0       0       3       1       0 0
add  p Baryon      Sigma_b*-          5114  5.81            0       0       -3      3       0 381
add  p Baryon      anti-Sigma_b*+    -5114  5.81            0       0       3       3       0 0
add  p Baryon      Lambda_b0          5122  5.641           0       0       0       1   0.321 322
add  p Baryon      anti-Lambda_b0    -5122  5.641           0       0       0       1   0.321 0
add  p Baryon      Xi_b-              5132  5.84            0       0       -3      1    0.40 324
add  p Baryon      anti-Xi_b+        -5132  5.84            0       0       3       1    0.40 0
add  p Baryon      Sigma_b0           5212  5.80            0       0       0       1       0 352
add  p Baryon      anti-Sigma_b0     -5212  5.80            0       0       0       1       0 0
add  p Baryon      Sigma_b*0          5214  5.81            0       0       0       3       0 382
add  p Baryon      anti-Sigma_b*0    -5214  5.81            0       0       0       3       0 0
add  p Baryon      Sigma_b+           5222  5.80            0       0       3       1       0 353
add  p Baryon      anti-Sigma_b-     -5222  5.80            0       0       -3      1       0 0
add  p Baryon      Sigma_b*+          5224  5.81            0       0       3       3       0 383
add  p Baryon      anti-Sigma_b*-    -5224  5.81            0       0       -3      3       0 0
add  p Baryon      Xi_b0              5232  5.84            0       0       0       1    0.40 325
add  p Baryon      anti-Xi_b0        -5232  5.84            0       0       0       1    0.40 0
add  p Baryon      Xi'_b-             5312  5.96            0       0       -3      1       0 354
add  p Baryon      anti-Xi'_b+       -5312  5.96            0       0       3       1       0 0
add  p Baryon      Xi_b*-             5314  5.97            0       0       -3      3       0 384
add  p Baryon      anti-Xi_b*+       -5314  5.97            0       0       3       3       0 0
add  p Baryon      Xi'_b0             5322  5.96            0       0       0       1       0 355
add  p Baryon      anti-Xi'_b0       -5322  5.96            0       0       0       1       0 0
add  p Baryon      Xi_b*0             5324  5.97            0       0       0       3       0 385
add  p Baryon      anti-Xi_b*0       -5324  5.97            0       0       0       3       0 0
add  p Baryon      Omega_b-           5332  6.12            0       0       -3      1    0.40 356
add  p Baryon      anti-Omega_b+     -5332  6.12            0       0       3       1    0.40 0
add  p Baryon      Omega_b*-          5334  6.13            0       0       -3      3       0 386
add  p Baryon      anti-Omega_b*+    -5334  6.13            0       0       3       3       0 0
add  p DiQuark     dd_0               1101  0               0       0       -2      0       0 0
add  p DiQuark     anti-dd_0         -1101  0               0       0       2       0       0 0
add  p DiQuark     ud_0               2101  0               0       0       1       0       0 0
add  p DiQuark     anti-ud_0         -2101  0               0       0       -1      0       0 0
add  p DiQuark     uu_0               2201  0               0       0       4       0       0 0
add  p DiQuark     anti-uu_0         -2201  0               0       0       -4      0       0 0
add  p DiQuark     sd_0               3101  0               0       0       -2      0       0 0
add  p DiQuark     anti-sd_0         -3101  0               0       0       2       0       0 0
add  p DiQuark     su_0               3201  0               0       0       1       0       0 0
add  p DiQuark     anti-su_0         -3201  0               0       0       -1      0       0 0
add  p DiQuark     ss_0               3301  0               0       0       -2      0       0 0
