-138	-88
-138	-87
-138	-86
-138	-85
-138	-84
-138	-83
-138	-82
-138	-81
-138	-80
-138	-79
-138	-78
-138	-77
-138	-76
-138	-75
-138	59
-138	60
-138	61
-138	62
-138	63
-138	64
-138	65
-138	66
-138	67
-138	68
-138	69
-137	-89
-137	-88
-137	-87
-137	-86
-137	-85
-137	-84
-137	-83
-137	-82
-137	-81
-137	-80
-137	-79
-137	-78
-137	-77
-137	-76
-137	-75
-137	59
-137	60
-137	61
-137	62
-137	63
-137	64
-137	65
-137	66
-137	67
-137	68
-136	-89
-136	-88
-136	-87
-136	-86
-136	-85
-136	-84
-136	-83
-136	-82
-136	-81
-136	-80
-136	-79
-136	-78
-136	-77
-136	-76
-136	-75
-136	58
-136	59
-136	60
-136	61
-136	62
-136	63
-136	64
-136	65
-136	66
-136	67
-136	68
-135	-89
-135	-88
-135	-87
-135	-86
-135	-85
-135	-84
-135	-83
-135	-82
-135	-81
-135	-80
-135	-79
-135	-78
-135	-77
-135	-76
-135	-75
-135	57
-135	58
-135	59
-135	60
-135	61
-135	62
-135	63
-135	64
-135	65
-135	66
-135	67
-135	68
-135	69
-134	-89
-134	-88
-134	-87
-134	-86
-134	-85
-134	-84
-134	-83
-134	-82
-134	-81
-134	-80
-134	-79
-134	-78
-134	-77
-134	-76
-134	-75
-134	59
-134	60
-134	61
-134	62
-134	63
-134	64
-134	65
-134	66
-134	67
-134	68
-134	69
-133	-89
-133	-88
-133	-87
-133	-86
-133	-85
-133	-84
-133	-83
-133	-82
-133	-81
-133	-80
-133	-79
-133	-78
-133	-77
-133	-76
-133	-75
-133	54
-133	55
-133	56
-133	58
-133	59
-133	60
-133	61
-133	62
-133	63
-133	64
-133	65
-133	66
-133	67
-133	68
-133	69
-132	-89
-132	-88
-132	-87
-132	-86
-132	-85
-132	-84
-132	-83
-132	-82
-132	-81
-132	-80
-132	-79
-132	-78
-132	-77
-132	-76
-132	-75
-132	53
-132	54
-132	55
-132	57
-132	58
-132	59
-132	60
-132	61
-132	62
-132	63
-132	64
-132	65
-132	66
-132	67
-132	68
-132	69
-131	-89
-131	-88
-131	-87
-131	-86
-131	-85
-131	-84
-131	-83
-131	-82
-131	-81
-131	-80
-131	-79
-131	-78
-131	-77
-131	-76
-131	-75
-131	55
-131	56
-131	57
-131	58
-131	59
-131	60
-131	61
-131	62
-131	63
-131	64
-131	65
-131	66
-131	67
-131	68
-131	69
-130	-89
-130	-88
-130	-87
-130	-86
-130	-85
-130	-84
-130	-83
-130	-82
-130	-81
-130	-80
-130	-79
-130	-78
-130	-77
-130	-76
-130	-75
-130	54
-130	56
-130	57
-130	58
-130	59
-130	60
-130	61
-130	62
-130	63
-130	64
-130	65
-130	66
-130	67
-130	68
-130	69
-130	70
-129	-89
-129	-88
-129	-87
-129	-86
-129	-85
-129	-84
-129	-83
-129	-82
-129	-81
-129	-80
-129	-79
-129	-78
-129	-77
-129	-76
-129	-75
-129	53
-129	54
-129	55
-129	56
-129	57
-129	58
-129	59
-129	60
-129	61
-129	62
-129	63
-129	64
-129	65
-129	66
-129	67
-129	68
-129	69
-128	-89
-128	-88
-128	-87
-128	-86
-128	-85
-128	-84
-128	-83
-128	-82
-128	-81
-128	-80
-128	-79
-128	-78
-128	-77
-128	-76
-128	-75
-128	-74
-128	52
-128	53
-128	54
-128	55
-128	56
-128	57
-128	58
-128	59
-128	60
-128	61
-128	62
-128	63
-128	64
-128	65
-128	66
-128	67
-128	68
-128	69
-128	70
-127	-89
-127	-88
-127	-87
-127	-86
-127	-85
-127	-84
-127	-83
-127	-82
-127	-81
-127	-80
-127	-79
-127	-78
-127	-77
-127	-76
-127	-75
-127	-74
-127	50
-127	51
-127	52
-127	53
-127	54
-127	55
-127	56
-127	57
-127	58
-127	59
-127	60
-127	61
-127	62
-127	63
-127	64
-127	65
-127	66
-127	67
-127	68
-127	69
-127	70
-126	-89
-126	-88
-126	-87
-126	-86
-126	-85
-126	-84
-126	-83
-126	-82
-126	-81
-126	-80
-126	-79
-126	-78
-126	-77
-126	-76
-126	-75
-126	-74
-126	50
-126	51
-126	52
-126	53
-126	54
-126	55
-126	56
-126	57
-126	58
-126	59
-126	60
-126	61
-126	62
-126	63
-126	64
-126	65
-126	66
-126	67
-126	68
-126	69
-125	-89
-125	-88
-125	-87
-125	-86
-125	-85
-125	-84
-125	-83
-125	-82
-125	-81
-125	-80
-125	-79
-125	-78
-125	-77
-125	-76
-125	-75
-125	-74
-125	49
-125	51
-125	52
-125	53
-125	55
-125	60
-125	61
-125	62
-125	63
-125	64
-125	65
-125	66
-125	67
-125	68
-125	69
-125	70
-125	72
-124	-89
-124	-88
-124	-87
-124	-86
-124	-85
-124	-84
-124	-83
-124	-82
-124	-81
-124	-80
-124	-79
-124	-78
-124	-77
-124	-76
-124	-75
-124	-74
-124	40
-124	41
-124	42
-124	43
-124	44
-124	45
-124	47
-124	48
-124	49
-124	50
-124	51
-124	52
-124	53
-124	54
-124	55
-124	57
-124	58
-124	59
-124	60
-124	61
-124	62
-124	63
-124	64
-124	65
-124	66
-124	67
-124	68
-124	69
-124	72
-124	73
-124	74
-123	-89
-123	-88
-123	-87
-123	-86
-123	-85
-123	-84
-123	-83
-123	-82
-123	-81
-123	-80
-123	-79
-123	-78
-123	-77
-123	-76
-123	-75
-123	-74
-123	38
-123	39
-123	40
-123	41
-123	42
-123	43
-123	44
-123	45
-123	46
-123	47
-123	48
-123	50
-123	51
-123	52
-123	53
-123	54
-123	55
-123	56
-123	57
-123	58
-123	59
-123	60
-123	61
-123	62
-123	63
-123	64
-123	65
-123	66
-123	67
-123	68
-123	69
-123	72
-123	73
-123	74
-122	-89
-122	-88
-122	-87
-122	-86
-122	-85
-122	-84
-122	-83
-122	-82
-122	-81
-122	-80
-122	-79
-122	-78
-122	-77
-122	-76
-122	-75
-122	-74
-122	37
-122	38
-122	39
-122	40
-122	41
-122	42
-122	43
-122	44
-122	45
-122	46
-122	47
-122	48
-122	49
-122	50
-122	51
-122	52
-122	53
-122	54
-122	55
-122	56
-122	57
-122	58
-122	59
-122	60
-122	61
-122	62
-122	63
-122	64
-122	66
-122	67
-122	68
-122	69
-122	72
-122	73
-122	74
-121	-89
-121	-88
-121	-87
-121	-86
-121	-85
-121	-84
-121	-83
-121	-82
-121	-81
-121	-80
-121	-79
-121	-78
-121	-77
-121	-76
-121	-75
-121	-74
-121	36
-121	37
-121	38
-121	39
-121	40
-121	41
-121	42
-121	43
-121	44
-121	45
-121	46
-121	47
-121	48
-121	49
-121	50
-121	51
-121	52
-121	53
-121	54
-121	55
-121	56
-121	57
-121	58
-121	59
-121	60
-121	61
-121	62
-121	63
-121	64
-121	67
-121	68
-121	69
-121	72
-121	73
-121	74
-120	-89
-120	-88
-120	-87
-120	-86
-120	-85
-120	-84
-120	-83
-120	-82
-120	-81
-120	-80
-120	-79
-120	-78
-120	-77
-120	-76
-120	-75
-120	-74
-120	35
-120	36
-120	37
-120	38
-120	40
-120	41
-120	42
-120	43
-120	44
-120	45
-120	46
-120	47
-120	48
-120	49
-120	50
-120	51
-120	52
-120	53
-120	54
-120	55
-120	56
-120	57
-120	58
-120	59
-120	60
-120	61
-120	62
-120	63
-120	65
-120	68
-120	69
-120	73
-120	74
-120	76
-120	77
-119	-89
-119	-88
-119	-87
-119	-86
-119	-85
-119	-84
-119	-83
-119	-82
-119	-81
-119	-80
-119	-79
-119	-78
-119	-77
-119	-76
-119	-75
-119	-74
-119	35
-119	36
-119	37
-119	38
-119	39
-119	40
-119	41
-119	42
-119	43
-119	44
-119	45
-119	46
-119	47
-119	48
-119	49
-119	50
-119	52
-119	53
-119	54
-119	55
-119	56
-119	57
-119	58
-119	59
-119	60
-119	61
-119	62
-119	63
-119	64
-119	65
-119	67
-119	68
-119	69
-119	73
-119	74
-119	77
-118	-89
-118	-88
-118	-87
-118	-86
-118	-85
-118	-84
-118	-83
-118	-82
-118	-81
-118	-80
-118	-79
-118	-78
-118	-77
-118	-76
-118	-75
-118	-74
-118	34
-118	35
-118	36
-118	37
-118	38
-118	39
-118	40
-118	41
-118	42
-118	43
-118	44
-118	45
-118	46
-118	47
-118	48
-118	49
-118	50
-118	51
-118	52
-118	53
-118	54
-118	55
-118	56
-118	57
-118	58
-118	59
-118	60
-118	62
-118	63
-118	64
-118	65
-118	66
-118	67
-118	68
-118	69
-118	71
-118	72
-118	73
-118	74
-118	76
-118	77
-117	-89
-117	-88
-117	-87
-117	-86
-117	-85
-117	-84
-117	-83
-117	-82
-117	-81
-117	-80
-117	-79
-117	-78
-117	-77
-117	-76
-117	-75
-117	-74
-117	33
-117	34
-117	35
-117	36
-117	37
-117	38
-117	39
-117	40
-117	41
-117	42
-117	43
-117	44
-117	45
-117	46
-117	47
-117	48
-117	49
-117	50
-117	51
-117	52
-117	53
-117	54
-117	55
-117	56
-117	57
-117	58
-117	59
-117	60
-117	61
-117	62
-117	63
-117	64
-117	65
-117	66
-117	67
-117	68
-117	70
-117	71
-117	72
-117	74
-117	77
-116	-89
-116	-88
-116	-87
-116	-86
-116	-85
-116	-84
-116	-83
-116	-82
-116	-81
-116	-80
-116	-79
-116	-78
-116	-77
-116	-76
-116	-75
-116	-74
-116	31
-116	32
-116	33
-116	34
-116	35
-116	36
-116	37
-116	38
-116	39
-116	40
-116	41
-116	42
-116	43
-116	44
-116	45
-116	46
-116	47
-116	48
-116	49
-116	50
-116	51
-116	52
-116	53
-116	54
-116	55
-116	56
-116	57
-116	58
-116	59
-116	60
-116	62
-116	63
-116	64
-116	65
-116	66
-116	67
-116	68
-116	70
-116	71
-116	72
-116	73
-116	76
-116	77
-115	-89
-115	-88
-115	-87
-115	-86
-115	-85
-115	-84
-115	-83
-115	-82
-115	-81
-115	-80
-115	-79
-115	-78
-115	-77
-115	-76
-115	-75
-115	30
-115	31
-115	32
-115	33
-115	34
-115	35
-115	40
-115	45
-115	50
-115	51
-115	52
-115	53
-115	54
-115	55
-115	56
-115	57
-115	58
-115	59
-115	60
-115	62
-115	63
-115	64
-115	65
-115	66
-115	67
-115	70
-115	71
-115	72
-115	73
-115	75
-115	76
-114	-89
-114	-88
-114	-87
-114	-86
-114	-85
-114	-84
-114	-83
-114	-82
-114	-81
-114	-80
-114	-79
-114	-78
-114	-77
-114	-76
-114	-75
-114	-74
-114	27
-114	28
-114	29
-114	32
-114	33
-114	34
-114	35
-114	36
-114	37
-114	38
-114	39
-114	40
-114	41
-114	42
-114	43
-114	44
-114	45
-114	46
-114	47
-114	48
-114	49
-114	50
-114	51
-114	52
-114	54
-114	55
-114	56
-114	57
-114	58
-114	59
-114	60
-114	63
-114	64
-114	65
-114	66
-114	67
-114	70
-114	71
-114	72
-114	76
-113	-89
-113	-88
-113	-87
-113	-86
-113	-85
-113	-84
-113	-83
-113	-82
-113	-81
-113	-80
-113	-79
-113	-78
-113	-77
-113	-76
-113	-75
-113	27
-113	28
-113	31
-113	32
-113	33
-113	34
-113	35
-113	36
-113	37
-113	38
-113	39
-113	40
-113	41
-113	42
-113	43
-113	44
-113	45
-113	46
-113	47
-113	48
-113	49
-113	50
-113	51
-113	52
-113	53
-113	54
-113	55
-113	56
-113	57
-113	58
-113	59
-113	60
-113	61
-113	63
-113	64
-113	65
-113	66
-113	67
-113	69
-113	70
-113	71
-113	72
-113	73
-113	76
-112	-89
-112	-88
-112	-87
-112	-86
-112	-85
-112	-84
-112	-83
-112	-82
-112	-81
-112	-80
-112	-79
-112	-78
-112	-77
-112	-76
-112	-75
-112	25
-112	26
-112	29
-112	30
-112	31
-112	32
-112	33
-112	34
-112	35
-112	36
-112	37
-112	38
-112	39
-112	40
-112	41
-112	42
-112	43
-112	44
-112	45
-112	46
-112	47
-112	48
-112	49
-112	50
-112	51
-112	52
-112	53
-112	54
-112	55
-112	56
-112	57
-112	58
-112	59
-112	60
-112	61
-112	63
-112	64
-112	66
-112	67
-112	69
-112	70
-112	71
-112	72
-112	75
-112	76
-112	78
-111	-89
-111	-88
-111	-87
-111	-86
-111	-85
-111	-84
-111	-83
-111	-82
-111	-81
-111	-80
-111	-79
-111	-78
-111	-77
-111	-76
-111	-75
-111	25
-111	28
-111	29
-111	30
-111	31
-111	32
-111	33
-111	34
-111	35
-111	36
-111	37
-111	38
-111	39
-111	40
-111	41
-111	42
-111	43
-111	44
-111	45
-111	46
-111	47
-111	48
-111	49
-111	50
-111	51
-111	52
-111	53
-111	54
-111	55
-111	56
-111	57
-111	58
-111	59
-111	60
-111	61
-111	62
-111	63
-111	64
-111	65
-111	66
-111	67
-111	69
-111	70
-111	71
-111	72
-111	75
-111	78
-110	-89
-110	-88
-110	-87
-110	-86
-110	-85
-110	-84
-110	-83
-110	-82
-110	-81
-110	-80
-110	-79
-110	-78
-110	-77
-110	-76
-110	-75
-110	23
-110	24
-110	28
-110	29
-110	30
-110	35
-110	40
-110	41
-110	42
-110	43
-110	44
-110	45
-110	46
-110	47
-110	48
-110	49
-110	50
-110	51
-110	52
-110	53
-110	54
-110	55
-110	56
-110	57
-110	58
-110	60
-110	61
-110	62
-110	63
-110	64
-110	65
-110	66
-110	67
-110	69
-110	70
-110	71
-110	72
-110	75
-110	78
-109	-89
-109	-88
-109	-87
-109	-86
-109	-85
-109	-84
-109	-83
-109	-82
-109	-81
-109	-80
-109	-79
-109	-78
-109	-77
-109	-76
-109	-75
-109	-74
-109	26
-109	27
-109	28
-109	29
-109	30
-109	31
-109	32
-109	33
-109	34
-109	35
-109	36
-109	37
-109	38
-109	39
-109	40
-109	41
-109	42
-109	43
-109	44
-109	45
-109	46
-109	47
-109	48
-109	49
-109	50
-109	51
-109	52
-109	53
-109	54
-109	55
-109	57
-109	58
-109	59
-109	60
-109	61
-109	62
-109	63
-109	64
-109	65
-109	66
-109	67
-109	69
-109	70
-109	71
-109	72
-109	75
-109	76
-108	-89
-108	-88
-108	-87
-108	-86
-108	-85
-108	-84
-108	-83
-108	-82
-108	-81
-108	-80
-108	-79
-108	-78
-108	-77
-108	-76
-108	-75
-108	-74
-108	25
-108	26
-108	27
-108	28
-108	29
-108	30
-108	31
-108	32
-108	33
-108	34
-108	35
-108	36
-108	37
-108	38
-108	39
-108	40
-108	41
-108	42
-108	43
-108	44
-108	45
-108	46
-108	47
-108	48
-108	49
-108	50
-108	51
-108	52
-108	53
-108	54
-108	55
-108	56
-108	57
-108	58
-108	59
-108	60
-108	61
-108	62
-108	64
-108	65
-108	66
-108	69
-108	70
-108	71
-108	73
-108	75
-108	76
-107	-89
-107	-88
-107	-87
-107	-86
-107	-85
-107	-84
-107	-83
-107	-82
-107	-81
-107	-80
-107	-79
-107	-78
-107	-77
-107	-76
-107	-75
-107	24
-107	25
-107	26
-107	27
-107	28
-107	29
-107	30
-107	31
-107	32
-107	33
-107	34
-107	35
-107	36
-107	37
-107	38
-107	39
-107	40
-107	41
-107	42
-107	43
-107	44
-107	45
-107	46
-107	47
-107	48
-107	49
-107	50
-107	51
-107	52
-107	53
-107	55
-107	56
-107	57
-107	58
-107	59
-107	60
-107	61
-107	62
-107	63
-107	64
-107	65
-107	66
-107	67
-107	68
-107	70
-107	71
-107	72
-107	73
-107	75
-106	-89
-106	-88
-106	-87
-106	-86
-106	-85
-106	-84
-106	-83
-106	-82
-106	-81
-106	-80
-106	-79
-106	-78
-106	-77
-106	-76
-106	-75
-106	23
-106	24
-106	25
-106	26
-106	27
-106	28
-106	29
-106	30
-106	31
-106	32
-106	33
-106	34
-106	35
-106	36
-106	37
-106	38
-106	39
-106	40
-106	41
-106	42
-106	43
-106	44
-106	45
-106	46
-106	47
-106	48
-106	49
-106	50
-106	51
-106	52
-106	53
-106	54
-106	55
-106	56
-106	57
-106	58
-106	59
-106	60
-106	61
-106	62
-106	63
-106	64
-106	65
-106	66
-106	67
-106	68
-106	70
-106	71
-106	72
-106	73
-106	76
-105	-89
-105	-88
-105	-87
-105	-86
-105	-85
-105	-84
-105	-83
-105	-82
-105	-81
-105	-80
-105	-79
-105	-78
-105	-77
-105	-76
-105	-75
-105	20
-105	25
-105	30
-105	35
-105	40
-105	41
-105	42
-105	43
-105	44
-105	45
-105	46
-105	47
-105	48
-105	49
-105	50
-105	51
-105	52
-105	53
-105	54
-105	56
-105	57
-105	58
-105	59
-105	60
-105	61
-105	62
-105	63
-105	64
-105	65
-105	66
-105	67
-105	68
-105	69
-105	70
-105	71
-105	72
-104	-89
-104	-88
-104	-87
-104	-86
-104	-85
-104	-84
-104	-83
-104	-82
-104	-81
-104	-80
-104	-79
-104	-78
-104	-77
-104	-76
-104	-75
-104	19
-104	20
-104	21
-104	22
-104	23
-104	24
-104	25
-104	26
-104	27
-104	28
-104	29
-104	30
-104	31
-104	32
-104	33
-104	34
-104	35
-104	36
-104	37
-104	38
-104	39
-104	40
-104	41
-104	42
-104	43
-104	44
-104	45
-104	46
-104	47
-104	48
-104	49
-104	50
-104	51
-104	52
-104	53
-104	54
-104	55
-104	56
-104	57
-104	58
-104	59
-104	60
-104	61
-104	62
-104	63
-104	64
-104	65
-104	66
-104	67
-104	68
-104	69
-104	70
-104	79
-103	-89
-103	-88
-103	-87
-103	-86
-103	-85
-103	-84
-103	-83
-103	-82
-103	-81
-103	-80
-103	-79
-103	-78
-103	-77
-103	-76
-103	-75
-103	-73
-103	19
-103	20
-103	21
-103	22
-103	23
-103	24
-103	25
-103	26
-103	27
-103	28
-103	29
-103	30
-103	31
-103	32
-103	33
-103	34
-103	35
-103	36
-103	37
-103	38
-103	39
-103	40
-103	41
-103	42
-103	43
-103	44
-103	45
-103	46
-103	47
-103	48
-103	49
-103	50
-103	51
-103	52
-103	53
-103	54
-103	55
-103	56
-103	57
-103	58
-103	59
-103	60
-103	61
-103	63
-103	64
-103	66
-103	67
-103	69
-103	70
-103	76
-103	79
-102	-89
-102	-88
-102	-87
-102	-86
-102	-85
-102	-84
-102	-83
-102	-82
-102	-81
-102	-80
-102	-79
-102	-78
-102	-77
-102	-76
-102	-74
-102	-73
-102	-72
-102	18
-102	19
-102	20
-102	21
-102	22
-102	23
-102	24
-102	25
-102	26
-102	27
-102	28
-102	29
-102	30
-102	31
-102	32
-102	33
-102	34
-102	35
-102	36
-102	37
-102	38
-102	39
-102	40
-102	41
-102	42
-102	43
-102	44
-102	45
-102	46
-102	47
-102	48
-102	49
-102	50
-102	51
-102	52
-102	53
-102	54
-102	55
-102	56
-102	58
-102	59
-102	61
-102	62
-102	64
-102	65
-102	66
-102	67
-102	69
-102	70
-102	73
-102	79
-101	-89
-101	-88
-101	-87
-101	-86
-101	-85
-101	-84
-101	-83
-101	-82
-101	-81
-101	-80
-101	-79
-101	-78
-101	-77
-101	-76
-101	-75
-101	-74
-101	-73
-101	-72
-101	18
-101	19
-101	20
-101	21
-101	22
-101	23
-101	24
-101	25
-101	26
-101	27
-101	28
-101	29
-101	30
-101	31
-101	32
-101	33
